Siruta,Localitate,Media
151344,Zvoristea,0.29730857142857137
124661,Timisesti,0.2971721428571429
40688,Budila,0.29711785714285716
173374,Stoilesti,0.29706857142857146
82617,Oras Turceni,0.2969371428571428
101001,Baneasa,0.29685428571428574
68716,Runcu,0.2968421428571429
51449,Berzasca,0.2968285714285715
71787,Cetate,0.2968085714285715
11637,Peregu Mare,0.2966578571428572
153339,Marzanesti,0.2966407142857143
77224,Smardan,0.296605
10417,Chisindia,0.2964757142857143
46313,Cislau,0.29642428571428575
62707,Pestera,0.29639571428571426
74907,Ghidici,0.29635285714285714
35269,Uriu,0.2962942857142857
19141,Suici,0.29627
79406,Bustuchin,0.29621714285714285
53489,Coronini,0.29618285714285714
64826,Sanzieni,0.29613142857142855
137675,Dorolt,0.29610499999999995
111480,Devesel,0.2960957142857143
68324,Ocnita,0.29572642857142856
76497,Gohor,0.2957064285714286
20670,Stefan Cel Mare,0.2956271428571428
74750,Varvoru De Jos,0.29542071428571426
54270,Teregova,0.29533
65413,Doicesti,0.2951471428571429
116867,Galesti,0.2950042857142857
150980,Vatra Moldovitei,0.29494642857142855
161543,Vacareni,0.29490000000000005
154665,Tatarastii De Sus,0.29489642857142856
160430,Greci,0.2947164285714286
82733,Urdari,0.2946392857142857
26379,Itesti,0.29457428571428573
33275,Galatii Bistritei,0.2944678571428571
17851,Pietrosani,0.29441857142857136
129139,Strejesti,0.29405500000000007
36809,Cotusca,0.2940257142857143
24034,Parava,0.29402142857142854
118209,Mica,0.2939228571428571
112370,Isverna,0.29389571428571426
52990,Gradinari,0.2937835714285714
98827,Schitu Duca,0.2936728571428571
41943,Soars,0.29357857142857136
122187,Cracaoani,0.2935514285714286
105259,Spantov,0.2934721428571429
17968,Poienarii De Muscel,0.2934642857142857
94492,Stelnica,0.29342571428571423
25692,Tamasi,0.29334571428571427
126228,Colonesti,0.29323214285714283
153204,Mavrodin,0.2931021428571428
53247,Maureni,0.2930971428571429
76558,Grivita,0.29301714285714286
89954,Lapugiu De Jos,0.2929778571428571
45496,Bradeanu,0.29293857142857144
144535,Cartisoara,0.29284499999999997
94107,Munteni-Buzau,0.2927342857142857
81380,Polovragi,0.29272499999999996
107519,Budesti,0.29267928571428575
52785,Farliug,0.2926528571428571
16285,Davidesti,0.29262214285714283
96423,Costuleni,0.29214071428571436
94731,Valcelele,0.292
69330,Visina,0.29185642857142857
26083,Valea Seaca,0.29177357142857147
43073,Dudesti,0.2917235714285714
60945,Albesti,0.29171714285714284
103960,Jilavele,0.29148214285714286
125169,Negresti,0.291335
144795,Loamnes,0.29124142857142854
107868,Coroieni,0.29112
53210,Marga,0.2910942857142857
149780,Partestii De Jos,0.2910314285714285
30014,Madaras,0.2910107142857143
151095,Oras Vicovu De Sus,0.2909864285714286
105712,Valea Argovei,0.2909242857142857
125105,Ruginoasa,0.29091428571428574
39417,Ungureni,0.2908492857142857
147713,Carlibaba,0.29081714285714283
104323,Nana,0.29075571428571434
122551,Farcasa,0.29073214285714283
83936,Bilbor,0.2907135714285714
160225,Ciucurova,0.2904435714285714
121340,Bicazu Ardelean,0.29030500000000004
108669,Rozavlea,0.29017571428571426
142612,Sag,0.2900321428571428
135547,Sotrile,0.2897085714285715
30336,Pietroasa,0.28957
111275,Corcova,0.2895564285714286
179775,Sabareni,0.289375
12457,Taut,0.28933857142857144
140869,Cuzaplac,0.2892585714285714
163002,Codaesti,0.28917857142857145
133018,Draganesti,0.28913000000000005
127251,Ianca,0.28907714285714287
19999,Vladesti,0.28895857142857145
147465,Bunesti,0.28888642857142866
42101,Ucea,0.28887000000000007
107001,Ardusat,0.28883714285714285
28497,Cherechiu,0.28867714285714285
42236,Vistea,0.2885307142857143
33337,Ilva Mare,0.2884742857142858
147134,Bosanci,0.2884721428571429
31921,Uileacu De Beius,0.28838571428571436
140084,Babeni,0.2882535714285714
92989,Bordusani,0.2879092857142857
168130,Oras Ocnele Mari,0.2875121428571428
76111,Costache Negri,0.2874857142857143
8425,Vidra,0.2874785714285714
179891,Raciu,0.28741571428571433
32201,Toboliu,0.28735357142857143
179686,Dumitrita,0.28732857142857143
62486,Oltina,0.28725357142857144
117998,Lunca,0.2871835714285714
68280,Nucet,0.28707357142857143
79362,Bumbesti-Pitic,0.2869657142857142
68048,Matasaru,0.28678785714285715
98774,Ruginoasa,0.2867742857142857
176891,Naruja,0.28666642857142854
65477,Sotanga,0.2865942857142857
150356,Stulpicani,0.2864242857142857
53853,Sichevita,0.28639928571428575
168229,Alunu,0.2863542857142857
15830,Corbi,0.28630857142857147
4482,Garbova,0.28620428571428574
161561,Valea Teilor,0.2861878571428571
143646,Tarnava,0.286145
101984,Clejani,0.28612928571428575
67835,Ludesti,0.28612
68128,Mogosani,0.2859714285714286
137746,Gherta Mica,0.28590214285714294
103997,Joita,0.28574285714285713
161259,Slava Cercheza,0.2857078571428571
105106,Singureni,0.285665
43787,Romanu,0.2856028571428571
171469,Milcoiu,0.28559714285714294
127493,Maruntei,0.28552714285714287
44140,Sutesti,0.28543071428571426
28530,Chislaz,0.2853585714285714
62609,Pantelimon,0.28522714285714285
91795,Vata De Jos,0.2851907142857143
132752,Colceag,0.2850385714285714
96888,Dobrovat,0.2848764285714286
144731,Laslea,0.2847807142857143
107154,Baiut,0.2846771428571429
140280,Bobota,0.284665
138574,Piscolt,0.2846478571428571
145140,Nocrich,0.2843778571428571
169119,Caineni,0.28437428571428575
147072,Boroaia,0.2843464285714285
96058,Braesti,0.28419500000000003
47774,Movila Banului,0.28387285714285715
50549,Unguriu,0.28381428571428574
159419,Gottlob,0.28358285714285714
81987,Schela,0.28340928571428575
102071,Colibasi,0.2833992857142857
40768,Cata,0.2833792857142858
133562,Gornet,0.28329571428571426
35429,Zagra,0.28324142857142853
134559,Poienarii Burchii,0.2832028571428571
68342,Odobesti,0.28311928571428574
33177,Cosbuc,0.2830978571428572
65121,Bixad,0.2830964285714286
9026,Bucerdea Granoasa,0.28299142857142856
16739,Izvoru,0.2828914285714286
140244,Benesat,0.2828471428571429
152350,Calinesti,0.28282642857142853
61283,Ciocarlia,0.28275357142857144
96192,Ciortesti,0.28271785714285713
172509,Racovita,0.282685
59880,Unguras,0.2826085714285715
79077,Bolbosi,0.2825971428571428
39051,Sulita,0.28258928571428565
177003,Nistoresti,0.2824842857142857
24631,Poduri,0.28246214285714283
126166,Carlogani,0.28225785714285717
145934,Turnu Rosu,0.2821914285714286
67292,Dobra,0.28186857142857147
49625,Stalpu,0.28175500000000003
2130,Albac,0.28170214285714285
179864,Oncesti,0.2816521428571429
147526,Cacica,0.28160642857142854
101840,Ciocanesti,0.28159357142857144
98113,Mogosesti,0.28157714285714286
31333,Simian,0.28155428571428576
63866,Belin,0.2814992857142858
171628,Nicolae Balcescu,0.2814585714285714
137899,Homoroade,0.2814485714285714
100852,Alexeni,0.2812992857142857
41701,Racos,0.2812571428571428
101378,Bucsani,0.2810214285714286
132011,Apostolache,0.280805
123228,Moldoveni,0.28080357142857143
85582,Secuieni,0.28077285714285716
34397,Salva,0.28067571428571425
103283,Garbovi,0.28034
93931,Lupsanu,0.28031
81816,Saulesti,0.28030357142857143
98168,Mogosesti-Siret,0.2802428571428572
53103,Lapusnicu Mare,0.28014642857142863
151512,Hantesti,0.280145
180046,Gura Ialomitei,0.2799278571428572
102419,Curcani,0.27989071428571427
43313,Gropeni,0.27988785714285713
107920,Cupseni,0.27985785714285716
173230,Stoenesti,0.2798042857142857
119386,Sanger,0.2797914285714286
133090,Dumbrava,0.2795535714285714
40526,Apata,0.2795371428571428
102348,Crevedia Mare,0.27953
64773,Reci,0.279495
168675,Berislavesti,0.27941071428571435
105909,Vedea,0.27939142857142857
65707,Gura Foii,0.2793435714285714
131899,Adunati,0.2792971428571429
129914,Vitomiresti,0.2791357142857143
140477,Carastelec,0.2791164285714286
34547,Spermezeu,0.27911214285714286
32955,Ciceu-Giurgesti,0.27909428571428574
117275,Grebenisu De Campie,0.279025
17726,Negrasi,0.278965
56265,Borsa,0.27894928571428573
71885,Cosoveni,0.27884428571428577
8354,Valea Lunga,0.27883642857142854
127288,Iancu Jianu,0.27879857142857145
4188,Craciunelu De Jos,0.2786842857142857
169351,Daesti,0.27862500000000007
57083,Chiuiesti,0.27861428571428565
132164,Baba Ana,0.27833857142857144
179631,Treznea,0.27833285714285716
160680,Luncavita,0.27823714285714285
136919,Batarci,0.278055
177655,Slobozia Bradului,0.27789
134755,Predeal-Sarari,0.27774499999999996
152760,Dobrotesti,0.2777071428571429
129111,Stoicanesti,0.27755642857142854
108552,Remeti,0.2774707142857143
36569,Copalau,0.27740642857142855
126718,Dobrosloveni,0.27736428571428573
119153,Rusii-Munti,0.27730785714285716
80766,Logresti,0.27720000000000006
17049,Malureni,0.27702928571428576
176338,Gura Calitei,0.2770142857142857
137504,Crucisor,0.27697
121466,Bargauani,0.27677999999999997
103014,Fundeni,0.27667928571428574
125873,Bobicesti,0.27659571428571433
33765,Mariselu,0.27640000000000003
85680,Sancraieni,0.2761285714285714
63777,Aita Mare,0.276095
149851,Poiana Stampei,0.2760157142857143
118575,Ogra,0.2760071428571429
173748,Stefanesti,0.2759592857142857
43625,Mircea Voda,0.27587857142857136
158895,Tomesti,0.27567357142857146
144303,Blajel,0.2755235714285714
64238,Chichis,0.2754635714285715
18938,Stolnici,0.27540000000000003
101083,Belciugatele,0.27538
26320,Sarata,0.2752414285714286
2577,Avram Iancu,0.27516285714285715
151497,Cosna,0.27515500000000004
165611,Pungesti,0.27514642857142857
57546,Dabaca,0.27472
80285,Farcasesti,0.2746807142857143
177101,Paltin,0.27460500000000004
19114,Stefan Cel Mare,0.2745735714285714
20055,Vulturesti,0.27457
159142,Uivar,0.2745671428571429
162693,Bogdanesti,0.27453071428571424
39694,Varfu Campului,0.27433071428571426
170346,Gradistea,0.2742985714285714
52115,Cornea,0.2742785714285715
108918,Salsig,0.27425142857142853
56096,Bobalna,0.2742185714285714
126585,Daneasa,0.2741157142857143
57831,Geaca,0.2740857142857143
137103,Barsau,0.27406642857142854
179935,Persinari,0.27402642857142856
61210,Chirnogeni,0.274
124563,Tasca,0.2739871428571428
23494,Motoseni,0.2739292857142857
173533,Stroesti,0.27352642857142856
16132,Cuca,0.2734135714285714
152252,Branceni,0.27334
149655,Ostra,0.27329428571428577
179757,Herasti,0.27329214285714293
34645,Sieu,0.2732421428571429
152500,Cervenia,0.27309857142857136
155724,Beba Veche,0.2730407142857143
16472,Dragoslavele,0.27303357142857143
21196,Balcani,0.27291857142857145
25521,Stanisesti,0.27290071428571433
32811,Caianu Mic,0.2728264285714286
21454,Barsanesti,0.2728157142857143
84148,Corbu,0.2727428571428572
103470,Greaca,0.2726814285714286
54699,Zorlentu Mare,0.27266285714285715
112904,Dubova,0.27252928571428575
38161,Mihaileni,0.27242785714285717
122061,Candesti,0.27240714285714285
104519,Oinacu,0.27234071428571427
31057,Sambata,0.27228
38982,Suharau,0.27221357142857144
165470,Puiesti,0.2721771428571429
104047,Letca Noua,0.2720942857142857
12812,Zarand,0.27192571428571427
149682,Panaci,0.2719121428571429
129184,Studina,0.27168428571428566
176506,Jaristea,0.27167214285714286
153151,Lunca,0.27162285714285717
53791,Sasca Montana,0.2716042857142857
139107,Tiream,0.2715342857142857
12055,Sintea Mare,0.2710835714285714
112879,Patulele,0.27106857142857144
16427,Dobresti,0.2710271428571429
79237,Branesti,0.27094999999999997
94269,Reviga,0.2708885714285714
111006,Butoiesti,0.27083
74949,Rojiste,0.27077071428571425
173793,Susani,0.2707435714285714
4366,Galda De Jos,0.27066642857142853
21338,Beresti-Tazlau,0.2704892857142857
160092,Ceamurlia De Jos,0.2704121428571428
18581,Sapata,0.2703757142857143
128613,Scarisoara,0.27017285714285716
42913,Bordei Verde,0.2700314285714286
96110,Butea,0.270005
144615,Hoghilag,0.26996928571428574
137844,Hodod,0.269855
34618,Sant,0.26975071428571434
118370,Mihesu De Campie,0.2697257142857143
12849,Zerind,0.26951285714285717
23797,Oituz,0.26940357142857146
34262,Rebra,0.26937428571428573
63189,Tortoman,0.2692871428571429
157193,Ghizela,0.26915214285714284
39391,Tudora,0.2691171428571428
145907,Tilisca,0.2690207142857143
159071,Traian Vuia,0.26883
77377,Tepu,0.268825
24187,Pancesti,0.2688192857142857
52758,Ezeris,0.2687764285714286
91688,Turdas,0.2685857142857143
20607,Gura Vaii,0.26846642857142855
17423,Moraresti,0.2684357142857143
30988,Salacea,0.2684242857142857
10514,Covasint,0.26834357142857146
15064,Caldararu,0.2682814285714286
15313,Cepari,0.26820285714285713
140324,Bocsa,0.26809071428571435
74875,Cotofenii Din Fata,0.2679835714285714
134194,Manesti,0.26787500000000003
179953,Ciceu- Mihaiesti,0.26784785714285714
102794,Floresti-Stoenesti,0.26784642857142854
153696,Poeni,0.26765
162327,Bacani,0.26753714285714286
82314,Stoina,0.2673864285714285
72052,Diosti,0.2673785714285714
43019,Ciresu,0.2673657142857143
27757,Brusturi,0.2672935714285714
52936,Glimboca,0.2672864285714286
86188,Tusnad,0.26719999999999994
140583,Coseiu,0.26695857142857143
10701,Dieci,0.2668264285714286
111444,Cujmir,0.26682071428571424
28816,Copacel,0.2667678571428571
148097,Dolhesti,0.2666192857142858
122864,Grinties,0.26651714285714284
98051,Miroslovesti,0.2663814285714285
45815,C.a. Rosetti,0.2663257142857143
32179,Sannicolau Roman,0.26622500000000004
51751,Bucosnita,0.2662235714285714
45245,Bisoca,0.26618714285714284
47079,Gura Teghii,0.2659492857142857
179837,Coas,0.26592
163486,Dragomiresti,0.2659142857142857
63318,Saligny,0.2658714285714286
40900,Cristian,0.2657614285714286
104225,Marsa,0.26575499999999996
48842,Puiesti,0.26575000000000004
101056,Barcanesti,0.26568285714285717
115183,Apold,0.2654842857142858
22834,Glavanesti,0.26545785714285713
66731,Comisani,0.26541857142857145
171879,Orlesti,0.26535857142857144
10104,Barzava,0.2653192857142857
142854,Samsud,0.26523785714285714
40857,Comana,0.2651078571428572
10649,Dezna,0.2650307142857142
85056,Meresti,0.2649464285714286
34770,Sieu-Odorhei,0.26487571428571427
62137,Mereni,0.26486714285714286
154013,Scrioastea,0.2647771428571429
132896,Drajna,0.26477071428571425
159963,Casimcea,0.2646657142857143
169182,Copaceni,0.2646435714285714
154184,Segarcea-Vale,0.26461357142857145
151503,Capu Campului,0.264455
112076,Hinova,0.2644442857142857
136241,Cocorastii Colt,0.2642492857142857
159400,Ghilad,0.26420785714285716
12224,Sepreus,0.26416500000000004
125962,Brastavatu,0.26416
157898,Nadrag,0.2641107142857143
42449,Sinca Noua,0.2640571428571429
115575,Bagaciu,0.2638992857142857
177405,Racoasa,0.2638071428571429
142676,Sanmihaiu Almasului,0.2636064285714285
94795,Vladeni,0.26351214285714286
120316,Voivodeni,0.2635071428571429
59826,Taga,0.2634278571428571
63294,Baraganu,0.2633985714285714
22488,Filipeni,0.2633792857142857
59942,Vad,0.26333285714285715
107485,Botiza,0.2633257142857143
69615,Vulcana-Bai,0.26300357142857145
148916,Gramesti,0.26288000000000006
154790,Troianul,0.26278142857142855
22380,Dofteana,0.2627757142857143
94688,Valea Ciorii,0.2626364285714286
62020,Istria,0.26256
124616,Tazlau,0.26255214285714285
179980,Marculesti,0.262375
149049,Horodniceni,0.2623714285714286
160305,Daeni,0.2623385714285714
62798,Rasova,0.26228500000000005
154497,Storobaneasa,0.26226714285714287
44300,Tufesti,0.26213
178894,Ploscuteni,0.26209499999999997
74359,Terpezita,0.26198000000000005
99673,Tibana,0.26193285714285713
15493,Ciofrangeni,0.26191642857142855
121297,Bicaz-Chei,0.2618842857142857
111783,Garla Mare,0.26187642857142857
134899,Provita De Sus,0.26170785714285716
108455,Petrova,0.26164
107047,Arinis,0.26153714285714286
110296,Bala,0.26150642857142853
55776,Aschileu,0.26134428571428575
141535,Horoatu Crasnei,0.2613321428571429
105295,Stanesti,0.2613064285714286
161106,Ostrov,0.2612521428571429
37672,Hiliseu-Horia,0.26121428571428573
80613,Jupanesti,0.26114
65105,Mereni,0.2611392857142857
40991,Fundata,0.2610507142857143
66768,Contesti,0.2610257142857143
159446,Padureni,0.2610107142857142
36131,Albesti,0.2609807142857143
77536,Vladesti,0.2609328571428572
127224,Grojdibodu,0.2609242857142857
37823,Ibanesti,0.2609107142857143
67121,Costestii Din Vale,0.26084
135654,Talea,0.2606928571428571
161231,Sfantu Gheorghe,0.26068357142857146
117505,Hodosa,0.26062
124849,Urecheni,0.2605928571428572
148694,Fratautii Vechi,0.2604985714285714
136278,Batrani,0.26047571428571425
100219,Voinesti,0.26041
105026,Sinesti,0.2603685714285714
124493,Tarcau,0.2603071428571428
93771,Independenta,0.26030214285714287
88449,Bosorod,0.26021714285714287
139054,Terebesti,0.2601835714285714
80249,Dragotesti,0.2601364285714286
165899,Solesti,0.260105
16613,Harsesti,0.2600314285714286
136768,Andrid,0.259975
41382,Maierus,0.2598528571428571
179748,Cosoba,0.2598135714285715
84754,Lunca De Sus,0.2597192857142857
165274,Perieni,0.25970857142857146
164687,Lipovat,0.2594721428571428
67942,Malu Cu Flori,0.2593921428571429
143021,Varsolt,0.2593164285714286
138921,Supur,0.2592892857142857
142337,Plopis,0.2589328571428572
150418,Sucevita,0.25888214285714284
115708,Beica De Jos,0.25884999999999997
18554,Salatrucu,0.2587499999999999
94456,Sfantu Gheorghe,0.2587257142857143
82396,Telesti,0.2586128571428572
112664,Malovat,0.2585085714285714
95499,Ion Neculce,0.2585007142857143
51332,Bautar,0.2584985714285714
67773,Lucieni,0.25845714285714283
54387,Toplet,0.2582464285714286
143995,Atel,0.25816500000000003
5167,Livezile,0.25814642857142855
113233,Prunisor,0.25812785714285713
144508,Carta,0.2581185714285714
47854,Naeni,0.2580478571428571
160877,Mihail Kogalniceanu,0.2580107142857143
108240,Leordina,0.257985
179702,Traian,0.2578864285714285
126772,Dobroteasa,0.25784357142857145
98649,Probota,0.2577885714285714
172377,Popesti,0.2577535714285714
33514,Lesu,0.25762
119590,Solovastru,0.2575157142857143
128588,Rusanesti,0.2574114285714285
6048,Noslac,0.25740785714285713
136713,Acas,0.2572792857142857
162014,Albesti,0.2569228571428571
73905,Rast,0.25681785714285715
175439,Bordesti,0.25680357142857146
170952,Lungesti,0.25648714285714286
23289,Livezi,0.25647785714285715
96003,Ungheni,0.2564514285714286
45334,Blajani,0.25598857142857145
140208,Banisor,0.2559114285714285
19560,Ungheni,0.25584285714285715
138501,Petresti,0.2557021428571428
153026,Galateni,0.25551357142857145
43652,Movila Miresii,0.2554471428571429
116439,Cuci,0.2554435714285715
138869,Socond,0.25543214285714283
85243,Ocland,0.25534999999999997
179711,Vladeni,0.2553471428571429
137292,Cauas,0.2552964285714286
66526,Candesti,0.25525214285714287
14352,Beleti-Negresti,0.25519357142857146
41578,Parau,0.25510714285714287
124073,Romani,0.25509499999999996
16329,Dambovicioara,0.2549914285714286
90805,Ribita,0.25485285714285716
39967,Candesti,0.25485214285714286
41818,Sercaia,0.2547021428571429
66330,Bezdead,0.2545807142857143
89348,Densus,0.2545464285714286
124803,Tibucani,0.25454214285714283
28139,Capalna,0.2545185714285715
43466,Jirlau,0.2544878571428571
3459,Bucium,0.25436785714285715
53675,Racasdia,0.25432
25362,Secuieni,0.2541157142857143
162498,Berezeni,0.25396499999999994
71607,Calarasi,0.25385
133615,Gornet-Cricov,0.2537992857142857
177762,Soveja,0.2537778571428571
82831,Vladimir,0.2537607142857143
158528,Satchinez,0.25352214285714286
67522,Glodeni,0.2534764285714286
41541,Ormenis,0.2533471428571429
170872,Livezi,0.253335
55598,Aiton,0.25325214285714287
105605,Ulmeni,0.25322857142857147
145275,Poiana Sibiului,0.2531607142857143
92177,Zam,0.25315142857142864
155528,Oras Sannicolau Mare,0.2531
70520,Afumati,0.2530707142857143
159375,Checea,0.25307071428571426
11174,Halmagel,0.25300357142857144
147884,Crucea,0.25293
123371,Pastraveni,0.25289214285714284
99600,Trifesti,0.25288
165185,Padureni,0.25286785714285714
2309,Almasu Mare,0.25283
177879,Tanasoaia,0.2526985714285714
176150,Fitionesti,0.2525928571428571
124233,Secuieni,0.25258357142857146
109005,Stramtura,0.25243785714285716
157004,Foeni,0.252085
97517,Horlesti,0.2519928571428571
176944,Nereju,0.25183142857142854
47578,Mihailesti,0.2518285714285714
40820,Cincu,0.25157357142857145
53700,Eftimie Murgu,0.2514728571428571
151576,Berchisesti,0.2513214285714286
24427,Plopana,0.25128142857142866
118824,Pogaceaua,0.2512292857142857
123175,Margineni,0.25121857142857146
99101,Siretel,0.25119285714285716
6468,Posaga,0.2511028571428571
139982,Almasu,0.25103714285714285
47159,Largu,0.25088571428571427
160831,Mihai Bravu,0.25083285714285714
120496,Sarateni,0.2507571428571429
3805,Cergau,0.25062142857142855
26346,Gioseni,0.2504164285714286
136802,Apa,0.2503635714285714
93717,Grindu,0.25016714285714275
174502,Diculesti,0.2501535714285714
80506,Hurezani,0.2501371428571428
151022,Veresti,0.25008142857142857
31422,Soimi,0.24997142857142857
148453,Fantanele,0.24993857142857148
167320,Puscasi,0.2497992857142857
154228,Silistea,0.24977214285714286
60026,Valea Ierii,0.249725
169681,Fartatesti,0.24968285714285712
4525,Garda De Sus,0.24967857142857142
129745,Vadastrita,0.2496285714285714
113607,Svinita,0.24959785714285715
86487,Porumbeni,0.24936571428571427
144991,Micasasa,0.24921928571428567
73503,Orodel,0.24920214285714284
153106,Izvoarele,0.2491842857142857
155591,Banloc,0.2489535714285714
93815,Jegalia,0.24892714285714287
98435,Popesti,0.24883000000000002
42968,Ciocile,0.24871928571428573
107430,Boiu Mare,0.2484142857142857
120511,Bereni,0.24840999999999996
148328,Dragoiesti,0.24818500000000002
39612,Vaculesti,0.24809714285714288
171272,Maldaresti,0.2479864285714286
76718,Mastacani,0.2478728571428571
14049,Arefu,0.2478035714285714
76932,Oancea,0.24779785714285715
153240,Magura,0.24775642857142857
82779,Vagiulesti,0.2475042857142857
73460,Negoi,0.24747428571428567
132486,Carbunesti,0.24743285714285715
144232,Barghis,0.24728214285714287
127714,Nicolae Titulescu,0.24723071428571425
21597,Brusturoasa,0.24688357142857145
60099,Vultureni,0.24676000000000006
139287,Valea Vinului,0.24675714285714292
104118,Mihai Bravu,0.2466671428571428
97321,Gropnita,0.24651499999999998
119625,Stanceni,0.24644
70726,Apele Vii,0.24637928571428572
23975,Palanca,0.24622428571428573
143147,Zimbor,0.246145
26361,Prajesti,0.2459385714285714
12572,Varadia De Mures,0.24565857142857145
148970,Granicesti,0.24565785714285715
53728,Rusca Montana,0.24565642857142858
180037,Boghis,0.245655
154460,Suhaia,0.2456514285714286
73594,Perisor,0.24564714285714287
150310,Stroiesti,0.24551357142857144
94651,Unirea,0.24551142857142857
98738,Romanesti,0.24548714285714288
92783,Albesti,0.2454078571428571
76282,Foltesti,0.2453071428571429
12242,Sicula,0.24520571428571428
63326,Gradina,0.2451628571428571
51840,Carbunari,0.24515285714285717
147161,Botosana,0.24492214285714284
69447,Varfuri,0.2448342857142857
117667,Iclanzel,0.24475928571428573
147241,Brodina,0.24469857142857143
165416,Pogana,0.24451500000000004
15448,Cicanesti,0.24448428571428574
33364,Ilva Mica,0.2444192857142857
14450,Barla,0.2439492857142857
100148,Vladeni,0.24388357142857142
119527,Sanpetru De Campie,0.24352642857142856
76175,Draguseni,0.24340928571428572
107403,Bogdan Voda,0.24332571428571428
179720,Poiana Ilvei,0.24331642857142857
149502,Moldova-Sulita,0.24330857142857143
76406,Ghidigeni,0.24323785714285712
93101,Ciochina,0.2432157142857143
73665,Piscu Vechi,0.2432142857142857
68431,Poiana,0.24320714285714287
40704,Bunesti,0.24309785714285712
179622,Grosii Tiblesului,0.24308857142857146
49849,Tintesti,0.24301999999999999
159366,Birda,0.24296214285714282
156534,Criciova,0.24293285714285712
167071,Zapodeni,0.24289214285714283
163379,Delesti,0.2427521428571429
17824,Oarja,0.24271928571428575
149183,Izvoarele Sucevei,0.24269071428571426
36373,Braesti,0.24262714285714287
179659,Negrilesti,0.24257928571428572
179677,Camin,0.2425671428571429
129898,Visina,0.24253928571428562
155109,Dracea,0.24234571428571425
139143,Tarsolt,0.24229357142857144
125123,Valeni,0.2422542857142857
25825,Targu Trotus,0.24221428571428572
19392,Uda,0.24217071428571432
50326,Viperesti,0.24213214285714282
37459,Gorbanesti,0.24206285714285714
33658,Matei,0.24196142857142858
166235,Tacuta,0.24185857142857142
62057,Lipnita,0.24158714285714283
126102,Cezieni,0.24153999999999995
77579,Negrilesti,0.24146571428571426
45753,Calvini,0.24138357142857142
179739,Malu,0.24136142857142853
88868,Bucuresci,0.2410628571428571
117113,Glodeni,0.2408814285714286
133688,Gura Vadului,0.24082214285714285
99879,Tiganasi,0.24073142857142857
172153,Perisani,0.2406757142857143
86501,Satu Mare,0.2404835714285714
98916,Scanteia,0.24046285714285712
155957,Barna,0.24044285714285715
43279,Gradistea,0.24033571428571426
13891,Albestii De Muscel,0.24032357142857141
170612,Lalosu,0.24024714285714285
73852,Radovan,0.24020357142857138
153295,Mereni,0.24014499999999997
99290,Scheia,0.24009428571428568
126380,Coteana,0.24008500000000002
7197,Scarisoara,0.23994214285714285
71518,Caraula,0.23984642857142854
137274,Camarzana,0.23975142857142856
178910,Paulesti,0.239745
121153,Bahna,0.23968000000000006
50479,Ziduri,0.23962214285714287
66697,Cojasca,0.23951571428571422
39266,Todireni,0.23945999999999998
159384,Dudestii Noi,0.23920714285714287
45539,Braesti,0.23916642857142856
55106,Jichisu De Jos,0.239005
175466,Brosteni,0.23879500000000004
133278,Fantanele,0.2387942857142857
21971,Corbasca,0.2387035714285714
170444,Gusoeni,0.2384535714285714
135618,Stefesti,0.23823214285714284
44177,Tichilesti,0.23818071428571427
121386,Bira,0.23802571428571428
100709,Ciocarlia,0.23797214285714285
9887,Bata,0.23796142857142852
48138,Padina,0.23789714285714286
119974,Valea Larga,0.23779857142857144
21418,Berzunti,0.2377807142857143
17334,Mioarele,0.23776928571428568
177600,Sihlea,0.2376735714285714
71910,Cotofenii Din Dos,0.23764000000000002
99922,Tutora,0.2375421428571429
21098,Ardeoani,0.23751214285714287
125659,Babiciu,0.2374778571428571
157923,Nitchidorf,0.23742000000000002
175206,Balesti,0.23713785714285715
121876,Bozieni,0.2370764285714286
74536,Unirea,0.2366542857142857
147205,Breaza,0.23652642857142858
79585,Catunele,0.2362257142857143
46830,Ghergheasa,0.23618499999999995
44355,Unirea,0.23604571428571433
129380,Teslui,0.23586857142857146
21249,Beresti-Bistrita,0.2357657142857143
16659,Hartiesti,0.23571714285714282
135146,Salciile,0.23571142857142857
62985,Targusor,0.23561642857142856
127386,Izvoarele,0.23546071428571422
166413,Todiresti,0.2352864285714286
97063,Focuri,0.2352442857142857
143771,Oras Copsa Mica,0.23522857142857143
119750,Saulia,0.23522571428571432
93628,Gheorghe Lazar,0.23507000000000003
74915,Ghindeni,0.23506357142857143
44257,Tudor Vladimirescu,0.23504357142857146
104635,Plataresti,0.23491428571428571
135501,Soimari,0.23487428571428567
86311,Varsag,0.23485857142857144
80980,Negomir,0.234755
94562,Stefan Cel Mare,0.23464285714285715
175787,Corbita,0.2345807142857143
6976,Salciua,0.23454
129987,Valcele,0.2344614285714286
73013,Macesu De Sus,0.23441285714285715
152868,Draganesti De Vede,0.23440571428571427
94125,Alexandru Odobescu,0.2343964285714286
61871,Independenta,0.23430499999999999
59130,Recea-Cristur,0.23425714285714286
176855,Nanesti,0.23424785714285715
52570,Dalboset,0.23418999999999995
41248,Homorod,0.23367928571428573
104751,Radovanu,0.23362785714285714
130295,Calui,0.2335442857142857
111097,Cazanesti,0.23353000000000002
100870,Armasesti,0.23339857142857148
141232,Garbou,0.233125
68529,Produlesti,0.23298857142857146
126978,Falcoiu,0.23298714285714284
73996,Sadova,0.23294571428571428
