Localitate,F1,F2
Nicseni,-2.310336146488773,-0.4382485534761731
Paltinis,0.036083269612711355,-1.2330945853239754
Pomarla,-1.5708465941487477,0.18083367859842744
Prajeni,-0.9985475558749225,-0.47276954392339726
Radauti-Prut,0.32556640392058955,-2.377407511635496
Rauseni,-1.2988048848640286,0.40657643657729176
Ripiceni,0.027237501970076777,-1.1132155898522582
Roma,0.030260239898019486,-1.323212857950805
Romanesti,-0.35039651959771967,-1.4251065277769748
Santa Mare,-0.3282565363732871,-1.0201065697046146
Suharau,-0.5730089589269942,0.3072692688826838
Sulita,-0.507046115648138,0.39338118366708286
Sendriceni,-0.20606880569423733,0.5232288376243281
Oras Stefanesti,-0.231795941927612,0.33756537667873115
Stiubieni,-2.2006531890989915,0.42361585442701977
Todireni,-0.5883958173535008,-0.0968709898358785
Trusesti,0.6191501975872061,0.014085362474432565
Tudora,-0.9116933542043815,0.6111687100467652
Ungureni,-0.3738606520213177,0.31277908263461474
Unteni,-1.7099979292205358,0.5059145483021373
Vaculesti,-0.9394626015732951,0.3727242939975246
Viisoara,-1.5792977608122127,-1.2324587486757623
Varfu Campului,-0.6109757996657761,0.33774760471295207
Vladeni,-0.14122062387488457,0.3739764216453367
Vlasinesti,0.3756434900322288,-1.8825971156545331
Vorniceni,-0.7200786864204672,-0.13557099352526494
Vorona,0.030017051263516274,0.4318330981931753
Lozna,-0.49193003741201485,-1.6912401330281643
Dimacheni,-1.6778431395455655,-0.9707759027519869
Candesti,-0.20153418018376082,-0.3673883513991828
Cosula,-1.461021276658978,-0.32437271185425826
Blandesti,-0.35911454108586793,-2.0536592986263824
Adaseni,0.8758844563060101,-3.822065881333025
Municipiul Brasov,3.253833597743206,1.9502196529128837
Oras Ghimbav,2.2331509847441975,-0.4162934824147294
Municipiul Codlea,1.7611690737882149,0.7305585488568415
Municipiul Fagaras,2.4730335068243554,1.6239676657501643
Oras Predeal,1.6460343976519263,0.04252850832885019
Oras Rasnov,2.1847537704893982,1.3138640915734061
Oras Rupea,1.8001752697530717,0.7527538386552096
Municipiul Sacele,1.675190080812984,2.2173985965323095
Oras Victoria,0.32107560894172066,0.17617303858958944
Oras Zarnesti,1.123234817194597,1.6474530181329192
Apata,0.4770809795757764,-0.7572206810926592
Beclean,-0.21592818046800544,0.9881071320187172
Bod,0.10204058973962699,1.117709274662735
Bran,2.0017658225478625,-0.06424375558505177
Budila,-0.47552971398045685,0.5351676269207242
Bunesti,0.21181196634027832,-0.8899245976201097
Cata,0.9319713665035517,-1.2187463224179833
Cincu,1.102453312342623,-1.7687377395167776
Comana,-0.14430601484852223,-0.2443702201755356
Cristian,-0.10302024725377741,-0.3030431333878976
Dumbravita,0.7242210120492204,-0.14086034212689708
Feldioara,0.8733226939352197,0.27530470992487727
Fundata,-0.1574924189074249,-0.318462454410832
Halchiu,0.4533922255567489,2.027836059619185
Harman,1.2173553760498743,1.3051345025318137
Harseni,-0.08731757096920376,1.3085930951245635
Hoghiz,0.8649228977586841,0.32037809964625147
Homorod,-0.64720780813177,-0.10160059444161491
Jibert,-1.0997497751514758,0.14232739889540774
Lisa,0.051381243930942004,0.2329814003962517
Maierus,0.42135052008246054,-0.9496445190609605
Mandra,0.7889147559796374,-1.9443497002756294
Moieciu,1.0485205958641488,0.9048897561725373
Ormenis,-0.4494201147476366,-0.11273345369409614
Parau,-0.6451166092849496,0.11724199562179118
Poiana Marului,-0.46490794411977454,-1.5380741079677454
Prejmer,1.1965494473684388,0.9405229813396934
Racos,-0.09935146564544345,-0.10714982048788282
Recea,0.5198186786666572,0.7012786490697828
Sercaia,-0.12526429370835218,-0.381944084172613
Sinca,0.5350488349623732,0.38932819612480013
Sanpetru,1.8046953886193904,0.366579835874724
Soars,-1.277042473332688,1.2847135109867158
Tarlungeni,1.1058628543305444,1.5237812825220625
Teliu,-0.4362602832486373,-0.8420827547908024
Ticusu,-0.8650377118831005,-0.6081856271565945
Ucea,-0.5571432481646453,0.48222545755687146
Ungra,0.4137199264644338,-1.9662632348030094
Vama Buzaului,-0.7713223319562146,1.0651620775757564
Vistea,0.061432198610168506,-0.15020348987187676
Voila,-0.13639973130993266,1.1010602159123735
Vulcan,1.2985096622007513,0.4641381281985303
Sinca Noua,-0.0536558405605958,-0.40541208067619916
Crizbav,0.8896326473378728,-0.750084127127458
Sambata De Sus,-0.13956785354237466,1.4814799934918108
Holbav,-0.17365871367575236,-1.3544976506022453
Dragus,-0.3531066294996127,0.6079487003829498
Augustin,-0.7534989246810259,-1.4753298415586973
Municipiul Braila,2.417212175615085,2.1624394773968914
Chiscani,0.6378050709942777,1.3847377320103562
Oras Faurei,0.8574261436538986,0.3381286234022484
Surdila-Greci,-1.116826211151791,-1.7203305381829899
Baraganul,-0.903977398876135,-0.3437058460362422
Bertestii De Jos,-0.41553813651934035,-0.8633847292136954
Bordei Verde,0.21445659772265727,-0.5786967434507778
Ciocile,-1.148367964131287,0.6292260903279228
Ciresu,0.5518618042353518,-0.9829814487257162
Dudesti,-0.4881960838318742,0.4355972482716906
Frecatei,-1.2024970412622213,-0.8168213915877279
Galbenu,-1.3513326367123712,0.002178762197486811
Gemenele,-0.8664160398609746,-0.07087753234914454
Gradistea,-0.13696058057580054,-0.5681088807395318
Gropeni,-0.35062921410848136,0.11602451651682563
Oras Ianca,1.3046965384746623,-0.20030032222004618
Oras Insuratei,0.9148894107015983,0.18792632971754103
Jirlau,-1.296882033021535,0.8171110075857718
Marasu,-0.4701370279191494,-1.4595592278992833
Maxineni,-0.5442575122687034,-1.0825313560568415
Mircea Voda,0.7086455999950463,-1.0429846952126316
Movila Miresii,-1.1199380935714296,0.6327003141223331
Racovita,-1.258266881679293,-2.2848856961381667
Ramnicelu,-0.09142352991519363,-2.0538887368421097
Romanu,0.3590723905914906,-0.5515418094709086
Rosiori,-0.2821144258955666,-1.1545337807212643
Salcia Tudor,-1.3744434044072809,0.41367428953069924
Scortaru Nou,-1.0735682073053998,-0.7755985590105009
Silistea,-0.4676993795879639,1.1607975349433746
Stancuta,-0.020066205770996683,-1.32721956307463
Surdila-Gaiseanca,-0.8332829814218653,0.08864994073560264
Sutesti,0.3195641811663086,-0.4996278427820222
Tichilesti,-0.11938766013529661,-0.6639033169974513
Traian,-0.5019632172627779,-0.7875011656856769
Tudor Vladimirescu,-0.8761437182491673,0.11079054213459359
Tufesti,-0.5623126303047632,0.1772757754830927
Ulmu,0.1531853668350994,0.16311598919606146
Unirea,-1.5638003775519471,0.872423522459763
Vadeni,0.28971171768680437,0.8227073069616212
Victoria,-0.24649836992014215,-0.7925606657439298
Visani,-1.7653581426126703,1.0817939093973055
Viziru,-0.4558405325895731,-0.3490743886834501
Zavoaia,-0.3526113331564042,0.3629720842644035
Cazasu,0.4430124565770061,1.2422271738546107
Municipiul Buzau,2.598601712725986,2.2055996218349105
Municipiul Ramnicu Sarat,1.572808187938439,1.3671315965426618
Amaru,-0.7276598654843218,-0.8559944984797585
Balta Alba,-0.2532956829129133,0.5597150873276664
Balaceanu,-0.22902818676811837,-1.2075727470082773
Beceni,0.8926021975732757,-0.07028771313226141
Berca,0.5748634221897143,1.5258755167692828
Bisoca,0.43791915034661777,-0.8841423340251171
Blajani,1.157254083018815,-1.7341855373162685
Boldu,-0.468714817662097,-0.7392195087311543
Bozioru,-0.35468623398372706,-1.564076038067732
Bradeanu,-0.10034473300641167,-0.008908010772152428
Braesti,-1.0343196032435087,0.4009925991303959
Breaza,1.2276950652753138,-1.269248337861128
Buda,-0.5706729220839927,-0.720018851051061
Calvini,-0.3268240298226702,-0.32742620128164585
C.a. Rosetti,-0.10770525138182134,-0.3131572825535896
Canesti,-0.6622116859694046,-1.1420722449685978
Catina,-0.9122247715051296,-0.5501632349984631
Cernatesti,1.383352392939145,-0.9579231976617207
Chiliile,-0.7772891850757889,-1.2273291638565176
Chiojdu,0.19507386452479233,-0.19057520931975777
Cilibia,-1.2751067240861198,-0.570378858636633
Cislau,-0.009556247695729344,-0.03657606722788564
Cochirleanca,0.21762550874410075,-0.1913238221869644
Colti,-0.02745493947265575,-1.2660895234356486
Costesti,-0.23792548420869764,1.558883598273347
Cozieni,0.15982835057673864,-1.6398490597050226
Galbinasi,0.16858120473057397,0.9237488477990329
Gheraseni,-0.5346294751313871,1.470848463770851
Ghergheasa,-0.28458956060590174,-0.48458588033402866
Glodeanu Sarat,0.25545390425883346,-0.15272077922199084
Glodeanu-Silistea,-0.842885319682773,-0.26851320200730805
Grebanu,-0.004679075279986932,0.5155057611809565
Gura Teghii,-0.022833856865497888,-0.3833027423983236
Largu,0.22429371368767487,-0.8266351668446773
Lopatari,0.626397732140965,0.0682218545648279
Luciu,-0.20466538453702163,-1.3258575302982931
Magura,0.34643592026763564,-0.09661141751457514
Maracineni,1.3394768254898635,1.5301619125664447
Margaritesti,-0.16391682154353607,-2.0201212974008333
Merei,1.1927110245221804,1.053983426894639
Mihailesti,-0.2057135156768438,-0.4153860454454689
Manzalesti,0.019132659641350393,0.08745785437421877
Movila Banului,-0.5032750858955983,0.3389653308740281
Murgesti,-2.1922501537660497,-0.6781171955558477
Naeni,0.987330539016785,-1.541489705067094
Oras Nehoiu,0.38198479220828996,0.6558147958641461
Odaile,-2.474535790153891,-0.14596051708266541
Padina,-0.4331145780523961,-0.30571014030528026
Pardosi,-0.12943260344536056,-3.1835127475053633
Panatau,-1.144647709338262,-0.3554551518780301
Oras Patarlagele,0.8516618968335281,0.8348182989051408
Pietroasele,0.9080735081181316,-0.4767020270450195
Parscov,0.20277212480674142,0.3683679766805499
Podgoria,0.024757063880452033,0.7116833600373065
Oras Pogoanele,0.6601508268341835,0.6191326345048315
Posta Calnau,-0.25271482125630734,1.6374128603085394
Puiesti,-0.5388045272938555,0.14113503257922155
Racoviteni,0.2586575781131225,-1.4762893019441905
Ramnicelu,0.0962904314900563,0.013127142840397319
Robeasca,0.2835528859215357,-2.4234452490147707
Rusetu,0.33548272678493857,-0.35784869244888756
Sageata,0.5533006380977941,0.13616531137544205
Sahateni,0.3681922120490768,-0.33027344903828304
Sapoca,0.19138213230234036,0.9892810030251271
Sarulesti,-0.4930166419693413,-2.130071112142786
Scortoasa,-0.2873248501526054,-1.338611556601625
Scutelnici,-1.4013598008267805,-0.028905150740590572
Siriu,0.22945048156657438,-0.02657728496910794
Smeeni,0.4583971355565736,0.27012497425269455
Stalpu,1.5636677131426675,-1.9058295339134963
Tisau,0.11338197679993514,-1.2757862411793859
Topliceni,-1.2939269376107692,1.4511241898067253
Tintesti,0.7786625458612502,-1.5095503909313204
Ulmeni,0.5676097147018668,0.18988848073001083
Vadu Pasii,0.49404502762952435,1.3290280050635996
Valea Ramnicului,0.7040944510002399,0.3079712636166027
Valea Salciei,-0.8110791941848884,-2.4372519231829926
Vernesti,0.4316467976746853,1.5618531386427765
Vintila Voda,0.6666122514571498,-0.5031445779119907
Viperesti,-0.9662382413140345,0.3317162090176619
Valcelele,-0.39721728302468395,-0.5232820680266005
Zarnesti,0.22967804248828644,0.47295169017534683
Ziduri,-0.13371491697353816,-0.6123220523615024
Unguriu,-0.08368325757325534,-0.10813998217908129
Florica,0.21546912180656386,-1.2222142698638863
Municipiul Resita,2.392409923162796,1.9125888797398118
Oras Anina,1.1372782791129972,0.39323863671756226
Oras Baile Herculane,-0.08622151166203992,1.1784721931466344
Oras Bocsa,1.4218981721004322,1.110666479123889
Ocna De Fier,-1.7981566985908888,0.7964027934111232
Municipiul Caransebes,2.2026341921163377,1.6862445492506966
Oras Moldova Noua,1.5035827380478726,-0.060012599393460625
Oras Oravita,1.484363127517227,0.7795846858139615
Oras Otelu Rosu,2.2879552867049284,0.6542222787641178
Armenis,-0.3774832168411451,-0.4930328143864985
Bania,-0.4243378265939511,-0.7046850823770987
Bautar,-0.24255957735169956,-0.2550927994264729
Berliste,-1.723154821355981,0.5673523885771709
Berzasca,-0.3812314990407756,0.37780098293665465
Berzovia,0.4636106869649658,-0.19077816605655173
Bolvasnita,-0.6437789937933944,-0.47048022131671935
Bozovici,-0.06631851147230323,1.0859711093633861
Brebu,-1.088484532875329,0.29160005138224154
Brebu Nou,-0.19974809132094565,-0.8589629549972926
Buchin,0.5252498521501899,-2.9993263793768055
Bucosnita,-0.4230805445116007,0.04390416074234961
Carasova,0.8747025984767235,-0.8654281356230692
Carbunari,0.015501145251658528,-0.6653650143962808
Constantin Daicoviciu,-0.3130788734844349,-0.6558207349500792
Ciclova Romana,-1.5278787613311886,-0.5512785287562035
Ciuchici,-0.912386782744032,-1.0279194816551322
Ciudanovita,-0.36597395816143474,-2.7591167463749398
Copacele,-2.172291836178702,0.7415605568459331
Cornea,-0.3733721455410503,0.06446980363454823
Cornereva,-0.8607506509455737,-0.65780892052687
Dalboset,-0.014595020745250679,-0.8103536387623638
Doclin,0.2350866169596301,-0.22823588891761226
Dognecea,-1.0289363833961536,-0.40496437265313145
Domasnea,-0.13348516386668688,-1.0531781904780109
Ezeris,-0.2062299102243139,-0.18457610018909765
Farliug,0.8564732079019671,-1.0249886264298982
Forotic,-2.267173513384766,0.938130283795095
Garnic,-1.012149163125163,-0.3916322518082302
Glimboca,0.03989922723617577,-0.42303888030790143
Goruia,-1.2140782939892891,-0.370414517453976
Gradinari,0.7808696915380545,-0.9002218305131707
Iablanita,-0.24732742889456494,-1.2939758859637196
Lapusnicel,-0.9948186159279292,-0.9439392501896096
Lapusnicu Mare,0.4803282950936297,-0.7385549397435864
Luncavita,0.35609044079796637,-1.2772655324846403
Lupac,-0.027748868217955913,-1.057781444226729
Marga,-0.5967792333233587,0.49597870118987253
Maureni,-0.24583239194705692,0.22598590360878842
Mehadia,-0.03692565155571928,0.6238024925506493
Mehadica,-0.6779936788315073,-2.2002770533633167
Naidas,0.10702192921740265,-1.641807056338806
Obreja,1.5892431477443585,-1.4755979773619186
Paltinis,0.1916677009509351,0.1552591264655015
Coronini,0.9772992104329995,-1.0855704677838545
Pojejena,0.6075591145691102,-0.23883156367142608
Prigor,-0.1286358722482089,-0.9596730223323963
Ramna,-0.16060482971696366,-0.7261824845241001
Racasdia,-0.8032654663833639,0.300538239244269
Eftimie Murgu,-0.4045874972696042,-0.11338382101702277
Rusca Montana,0.6122969050197004,-1.340585807636267
Sacu,-0.9952262166375809,-0.26209229559658326
Sasca Montana,-0.45544299427366997,0.10680709209255451
Sichevita,-0.9698965652841018,0.9105486845128771
Slatina-Timis,-0.35394537065813647,1.1655243444712462
Socol,-1.1102217631663682,-1.1262370331649156
Sopotu Nou,-0.2053876145131212,-2.050516659160009
Teregova,0.44588042396321476,-0.562954808688996
Ticvaniu Mare,-0.20623121347753637,-1.714707313451403
Tarnova,-0.6052310827417243,-0.48412546194537454
Toplet,0.6360074555652088,-1.2145404774736128
Turnu Ruieni,0.5571349175933512,0.02878124378678225
Valiug,1.6845765689389136,-1.802188880329279
Varadia,-1.3515828943990282,-1.3447409898443972
Vermes,-2.4340098732425575,0.10031345125975681
Vrani,0.16401070038443225,-2.1858359746764036
Zavoi,-0.5373172604414455,-0.3285743073997391
Zorlentu Mare,-0.706239449527966,0.44404002979982343
Municipiul Cluj-Napoca,3.417896635643743,1.791321382659124
Municipiul Dej,2.638703262492793,1.496005106743733
Cuzdrioara,0.5642055741676181,0.2491574723797054
Jichisu De Jos,-1.398923807694569,0.6810628872160359
Mica,0.14839885166280456,0.9780657578673372
Municipiul Turda,2.27637681460029,1.6790572017961731
Mihai Viteazu,1.5247617502384045,-0.158852872593016
Sandulesti,0.30147014673374,0.672692415103338
Municipiul Campia Turzii,0.48530062553057407,2.511835141325487
Municipiul Gherla,1.304474627394984,1.1348254451829365
Oras Huedin,2.1287901225749346,1.124680123456153
Aghiresu,0.8687116115039171,0.6971934689100197
Aiton,-0.8858282963382821,0.27351005160262026
Alunis,-1.3049242611055656,-0.23372938464389534
Apahida,1.307103310861366,1.6478858918405592
Aschileu,-0.9741948893766434,0.5757607637222775
Baciu,1.5533312026677883,2.1366977569002086
Baisoara,0.6711733156017168,-0.29850884896810925
Belis,0.19127151775984008,0.4499089179268213
Bobalna,-0.636346038996245,0.38349934871642877
Bontida,0.4055425852341491,0.5355247404035156
Borsa,-0.2692454175914924,0.024849279626947003
Buza,-0.4063672129420188,-0.6418794278479846
Caianu,-0.20633629000562356,0.819414148087272
Calarasi,0.06057353557949254,0.12878149279848075
Calatele,0.7236418948097467,0.08958918919463647
Camarasu,-0.180415338746441,0.29939520406073417
Capusu Mare,-0.08249160762562545,0.7141462336904766
Caseiu,0.6181049799895091,1.0953077058011456
Catina,0.009593855561050904,0.1280008690074784
Ceanu Mare,0.8451586247942591,-0.1321816935872111
Chinteni,0.6106238878632148,1.4083029211288136
Chiuiesti,-0.3743489747272899,0.12870965649671004
Ciucea,0.1288358366455556,0.2258812403949264
Ciurila,0.6762629951617971,1.152253753991603
Catcau,-0.005921307929719911,-0.8654956957586687
Cojocna,0.45636587629309067,0.811052849231334
Cornesti,-0.3490358910493249,0.8767767104428742
Dabaca,-1.410102400573377,1.1901031826940924
Feleacu,0.8630538876223458,2.21049406802077
Fizesu Gherlii,-0.14136372365079936,0.5227525018413424
Floresti,1.4928653190891081,2.9995498664216913
Frata,-1.0338512695950979,1.0773997832072695
Geaca,-0.8590603725478568,0.6304901042348607
Gilau,1.5754924270093367,1.3728744115595035
Garbau,1.3721266271862542,0.190309220478292
Iara,0.854430929666478,0.8862182558320654
Iclod,0.7953662090104379,-0.4450084282400535
Izvoru Crisului,0.4989711638100891,-0.14612978800523327
Jucu,1.9041306816914623,-1.918283465494217
Luna,0.6244482688355427,1.1830725124511838
Maguri-Racatau,-1.0180679342072882,1.2984632304025034
Manastireni,-0.4309551166989732,0.5905000579560269
Margau,-0.4095838174381052,0.6275399520178011
Marisel,0.07685490405262588,0.23538988456733936
Mintiu Gherlii,0.22253820654946865,1.0995661981701863
Mociu,0.4575519160307717,0.636282401344076
Moldovenesti,0.6587005961141256,-0.22879596720688672
Palatca,-0.2108785894562081,-1.2572368140729608
Panticeu,-1.115597372887384,1.4766217007953388
Petrestii De Jos,-0.3750321774315454,1.0754430615327897
Ploscos,0.03390838027641389,-1.2309432765989081
Poieni,0.3556230918751288,0.6143859708975375
Recea-Cristur,-0.8828640863628512,0.24504706595115294
Risca,-0.2653930185281314,0.8442304904606117
Sacuieu,-1.115369023696118,1.1997027231789723
Savadisla,0.3447768483890844,0.6796333552782574
Sic,-0.34367066825228887,1.574041845439698
Sancraiu,1.1330092738043562,0.47529509617626536
Sanmartin,-1.5915119234357256,0.7497525175196925
Sanpaul,0.24379532607072593,-0.04982683040438448
Suatu,-0.9498821819745222,0.005292379490165809
Tritenii De Jos,-0.5161412428745892,1.5301993747329625
Tureni,-0.5536023802136353,0.9544492255598469
Taga,0.6351466620350051,-1.1122714576878896
Unguras,-0.42953398349886074,0.2527716737059572
Vad,-0.7823238700702027,0.4359007145030528
Valea Ierii,-0.5283821971447298,-0.06747665312424365
Viisoara,0.5097275935004054,1.3940106615887609
Vultureni,-1.3441339757865245,0.7325409358587336
Negreni,0.09499444633141467,0.6425565477923788
Municipiul Constanta,2.642847784897701,2.445907877724519
Oras Eforie,1.850086526332475,0.8954724929296729
Municipiul Mangalia,0.6390026012688226,1.0266631062626408
Oras Navodari,1.8875841070645778,1.4267783012737276
Oras Techirghiol,1.38219017491537,1.121076593280198
Agigea,1.6560374876363437,1.0559249258875345
23-Aug,1.2185595620719694,0.13963626856545933
Limanu,0.857890112849738,0.43010996053901235
Oras Ovidiu,1.903260256498918,1.8641847151871767
Tuzla,0.8082518973074568,1.0359020678107405
Oras Cernavoda,1.0304522828527138,1.0399644203629537
Oras Harsova,1.1806060523511823,0.7233802293775456
Municipiul Medgidia,2.1041436119430355,1.5071321111591645
Adamclisi,0.6860428600967777,-0.5326240265142893
Albesti,-0.09623548883012915,0.0006172574775066134
Aliman,-1.1876805516563884,0.2976597128714598
Oras Baneasa,0.3081388649586215,0.5635087679215773
Castelu,0.3313171033021104,0.20586494401084404
Cerchezu,-0.35358673772154153,-1.284548707945633
Chirnogeni,0.28933064276007053,-0.6230570271902346
Ciobanu,-0.3515120599691887,-0.4982615652480727
Ciocarlia,0.3683431960641617,-0.666095140918945
Cobadin,1.094654037427989,-0.05698463414224258
Cogealac,1.2783711934247153,0.8060306338724879
Comana,0.07127820513530086,-1.4333237728373087
Corbu,0.38407418369257446,1.3286645265506316
Crucea,-0.09253152404928885,0.5843956583290677
Cumpana,1.2346372554702167,1.5639412946064002
Deleni,0.46466318307729476,-0.45953012803958904
Dobromir,-0.0823267777826051,-1.1328402232874903
Garliciu,-2.2915970207721528,0.5461721394109044
Ghindaresti,0.18286406897007645,-1.3195449043037806
Independenta,0.036123692617825484,-0.8235792388915525
Ion Corvin,-0.7313521497481654,-0.23840965109521375
Istria,-0.94233758439311,0.5219517956941105
Lipnita,-0.5297756910850244,-0.13942523896348258
Mereni,0.9065991522013495,-1.405602467855327
Mihail Kogalniceanu,0.09694999040469238,1.7802951416159645
Mihai Viteazu,0.11313879579054831,0.2759144889954837
Mircea Voda,-0.10495715368899668,0.24540889920068937
Oras Murfatlar,1.3066230827176057,0.3829680537194122
Oras Negru Voda,1.4061085473127868,-0.9559246954692491
Nicolae Balcescu,1.0113397333312315,0.06713243905443533
Oltina,1.1660696007892275,-1.4140038491966678
Ostrov,-0.7113219813166539,-1.478145798872232
Pantelimon,-0.43373900067005616,0.27866513941330934
Pecineaga,-1.1433958782115108,-0.04368426105219335
Pestera,0.2783675017782997,-0.3384686132302914
Poarta Alba,1.1649230685820084,-0.08585473401107245
Rasova,-0.08607392581053536,-0.3186805191756512
Saraiu,0.12028421522359857,-1.1369790649999807
Sacele,-0.33631946627069087,0.38710734537447156
Seimeni,-2.380996969141447,1.6977857253209787
Silistea,-0.08026257322318972,-1.456053841187487
Targusor,-1.3383320498598126,0.6180770524502527
Topalu,-0.8831924219007382,-0.7013522804670618
Topraisar,1.0001164520073913,0.2880765119868297
Valu Lui Traian,0.8718236837044987,1.9033123314444957
Lumina,0.5094657272418471,2.0571765110199096
Dumbraveni,-0.6694946049771666,-2.4040004070442924
Vulturu,0.6572019318031658,-2.148727805505119
Tortoman,0.6252569431206718,-1.0387670331996035
Amzacea,-0.06323800309570089,0.15389156723036584
Horia,-0.008329098519101135,-1.6618078497063022
Costinesti,2.328275367689369,-1.2875436910230755
Baraganu,0.14003007760903338,-0.5847446378134338
Cuza Voda,0.24458214860514085,-0.13437003633846795
Saligny,-0.07012519219440451,-0.32907326545819
Gradina,-0.5526608879760484,-0.04651260099069169
Fantanele,-0.7186879320064856,-0.09724435811978284
Municipiul Sfantu Gheorghe,2.170317231758779,2.1655018477528216
Oras Baraolt,1.6386262928049402,0.0889958197872663
Oras Covasna,1.6986499615633974,0.8128617210860936
Comandau,0.8588214188676787,-1.9865108231704336
Oras Intorsura Buzaului,1.3600034478863001,1.1115421844506321
Barcani,0.19070015655088496,-0.12914409405889796
Sita Buzaului,0.42799178289348966,-0.14813615595340132
Municipiul Targu Secuiesc,1.090644130416484,0.5829561382693006
Aita Mare,0.1510126049671577,-0.43243857193153085
Batani,0.5808951538476363,0.24480919990934963
Belin,-0.9183349026862377,0.7239516323329063
Bodoc,0.8983961213808443,-0.6807753604682811
Borosneu Mare,-1.797481471735048,0.24583567891316874
Brates,-1.1850618822794958,-0.305979712326698
Bradut,0.1521397175552091,0.1634571416513671
Bretcu,0.6244974136990075,-1.7019123193807324
Catalina,0.475464955936253,-0.4357696220437284
Cernat,0.28821331088591184,0.3679696921787179
Chichis,-0.7819583290561263,0.5924909522813836
Dobarlau,-2.1933597867631245,1.4355524630024081
Ghelinta,0.25534010477474856,0.19285459285813478
Ghidfalau,0.9526878786592724,0.16133994613009675
Haghig,-0.5949316806288185,-0.3590733316125945
Ilieni,0.191084681833364,0.8273394141622459
Lemnia,-1.4783960123824942,-0.33145756429511963
Malnas,-0.9473657543870656,-1.3647123690622929
Moacsa,-0.19063527817612608,-0.860418504298765
Ojdula,0.4882636648352635,0.02740706982043006
Ozun,1.3828087835729377,-0.14346147559234387
Poian,-0.3932542044650914,-0.5525475073450046
Reci,-0.6049545247344835,0.5342989111069045
Sanzieni,0.4810977007583306,-0.5595746088976371
Turia,0.7005334519543395,-0.0985613768182021
Valea Crisului,1.274370590301477,-0.07877290516209043
Valcele,-0.09764699069889524,-0.7595598402095677
Varghis,0.8942949369900796,-2.1898417773991317
Zagon,0.5505439750952448,-0.5955881146683218
Zabala,0.9221534097534969,-0.2833880422100248
Valea Mare,-1.417449482899107,-0.4495381832976872
Mereni,1.1138153319699273,-1.683524894024866
Arcus,0.5717495554394495,0.3414454976707365
Bixad,0.5524832676907981,-0.788521378264735
Micfalau,0.10526275222223011,-0.05210717932115726
Dalnic,-0.9433208081279527,-0.48663841550708226
Estelnic,-2.719844552035292,0.3889074652748352
Municipiul Targoviste,2.341133030324503,2.067200489707213
Aninoasa,0.12479395685112063,1.5423408854135185
Doicesti,-0.2751816978737006,0.23034103026086936
Razvad,1.1096795156643224,1.055563555231419
Sotanga,-2.6487119278605187,2.6404616157262337
Ulmi,0.4942504047333349,0.4947622089838667
Oras Fieni,0.4234909274777187,1.3244962909268694
Motaieni,0.5215505437025257,-0.3201707866136923
Oras Gaesti,0.8513987868569206,-0.610059633839706
Gura Foii,-0.6647894193554145,0.4588689837056348
Petresti,1.0694324686205652,-1.1075195457641431
Municipiul Moreni,1.2791494827431922,0.497308130414619
Iedera,0.27844956075954425,-0.14942904078115155
Oras Pucioasa,1.6035737543735085,-0.47838907807484965
Branesti,0.32831341317769136,-0.23155209813342792
Oras Titu,0.7773493388634655,0.3401394618153768
Branistea,0.3830764066257373,0.4627273255111251
Baleni,0.22972220544304997,0.9963178284834499
Barbuletu,-0.9430643366635014,-0.5751067437738108
Bezdead,-0.3174733137113078,-0.24429366764849655
Bilciuresti,0.7358671803669689,-1.7294175526997004
Buciumeni,0.5003023325158878,0.12966594178385926
Bucsani,0.170062923205822,0.7256954858607005
Candesti,0.2572190264839039,-0.8157554181496294
Cobia,0.26994857371781134,-0.12721491250322722
Cojasca,1.2724866138487638,-2.1336663832523697
Comisani,0.9958022696294637,-1.5162714909976764
Contesti,0.49820390753700644,-1.0141338227097147
Corbii Mari,0.46108052287413226,0.37563254527023493
Cornatelu,-1.449983059606383,0.5613935940134293
Cornesti,0.14896583762239146,1.0715463458288677
Costestii Din Vale,0.14068914562399304,-0.6384335587917398
Crangurile,0.4002349244252364,-1.485392779124176
Darmanesti,1.0269525597690465,-0.023340084846156024
Dobra,-0.029842429253448856,-0.16599964787099802
Dragodana,0.892667631722365,-0.17730504657996426
Dragomiresti,1.17138888609131,-0.7638622731004916
Finta,-0.28282218667196546,0.3521598568805187
Glodeni,0.0665543947715064,-0.6384408404620456
Gura Ocnitei,-0.3849065702930725,1.1229080194325156
Gura Sutii,0.9655228456793491,-0.011143255024254575
Hulubesti,-0.34950264275354975,-0.7869843096286533
I. L. Caragiale,0.2636865042953116,-0.2850460820543911
Lucieni,0.04462233053790132,-0.591300937011018
Ludesti,-0.9175875151940359,0.850283397455285
Lunguletu,0.42508362080827033,0.5627874339299652
Malu Cu Flori,-0.8813232817570208,0.44336608378759595
Manesti,0.2297535093119374,0.01600035119310357
Matasaru,-0.7581792324632844,0.684624584790518
Mogosani,-0.47313151738766845,0.3314876133351846
Moroeni,0.1137519187244577,0.7667728235187301
Morteni,-1.1383899051321469,-0.2727698029780211
Nucet,-0.5282443545987794,0.34974795909805384
Ocnita,-0.27414372770086515,0.2563152549146962
Odobesti,0.3933276113244086,-0.6657913987785788
Pietrosita,0.4951118373189983,0.3063073729925286
Poiana,-0.5461345108190848,-0.1404303382923089
Potlogi,0.9014419860813284,-0.8608138476918369
