Siruta,Localitate,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
14272,Balilesti,0.28348,0.27309,0.19623,0.2316,0.25558,0.32466,0.37354,0.39951,0.38325,0.3717,0.38666,0.38113,0.41295,0.42419
14352,Beleti-Negresti,0.17451,0.15482,0.18777,0.16691,0.22371,0.23959,0.27215,0.27618,0.2523,0.28498,0.3247,0.31577,0.32303,0.37629
14405,Berevoesti,0.108,0.08682,0.1036,0.10604,0.11749,0.1402,0.1398,0.13767,0.15653,0.15479,0.16033,0.15982,0.18556,0.20204
14450,Barla,0.16443,0.16733,0.23926,0.24592,0.2524,0.24416,0.22287,0.21311,0.22367,0.26776,0.2976,0.30204,0.29035,0.28439
14584,Bogati,0.28756,0.29949,0.35544,0.30622,0.24775,0.29286,0.31114,0.35463,0.33847,0.34545,0.32235,0.31573,0.33678,0.33826
14673,Boteni,0.27215,0.20976,0.24106,0.23264,0.22072,0.22106,0.17182,0.21083,0.20702,0.22232,0.22605,0.2245,0.22584,0.28301
14726,Botesti,0.05431,0.0,0.0,0.0,0.078,0.16199,0.09917,0.19239,0.13219,0.19382,0.20313,0.1503,0.24665,0.29897
14753,Bradulet,0.13416,0.13085,0.10885,0.11904,0.12561,0.0916,0.10607,0.15531,0.15243,0.1707,0.21892,0.25869,0.28126,0.29814
14851,Budeasa,0.37475,0.38278,0.40345,0.41754,0.43155,0.45488,0.4389,0.44141,0.45758,0.44733,0.45482,0.45479,0.44943,0.46452
14922,Bughea De Jos,0.20203,0.21055,0.26919,0.26128,0.29059,0.33745,0.39235,0.4119,0.3756,0.34986,0.35103,0.36619,0.36498,0.38457
14940,Buzoesti,0.27523,0.24333,0.27994,0.34088,0.31999,0.32257,0.37969,0.37888,0.39906,0.36774,0.35789,0.38695,0.39652,0.38017
15064,Caldararu,0.22545,0.15627,0.18785,0.20358,0.24551,0.22833,0.283,0.2978,0.31687,0.32123,0.34709,0.32318,0.30113,0.31865
15108,Calinesti,0.4092,0.40326,0.41088,0.46217,0.4446,0.41264,0.40272,0.42278,0.43252,0.45293,0.42972,0.4412,0.46116,0.46281
15233,Cateasca,0.38352,0.37733,0.42139,0.42506,0.46212,0.46555,0.43849,0.42362,0.38728,0.37926,0.38955,0.41838,0.43027,0.41601
15313,Cepari,0.16012,0.16445,0.23623,0.25284,0.24815,0.23811,0.20007,0.28839,0.28887,0.28455,0.32075,0.35329,0.37045,0.34857
15402,Cetateni,0.22206,0.25442,0.22643,0.17383,0.17263,0.22796,0.21617,0.21862,0.20797,0.21471,0.2144,0.2392,0.21692,0.24521
15448,Cicanesti,0.1725,0.17502,0.24614,0.25779,0.18189,0.22137,0.23931,0.24985,0.30344,0.29171,0.29025,0.27071,0.2393,0.2835
15493,Ciofrangeni,0.22666,0.19164,0.24051,0.2559,0.25741,0.24844,0.25626,0.26755,0.26849,0.26992,0.27715,0.29089,0.29562,0.32039
15554,Ciomagesti,0.10791,0.10786,0.10802,0.0,0.0,0.09917,0.1489,0.16038,0.18198,0.23128,0.20175,0.21177,0.19017,0.24114
15652,Cocu,0.13855,0.17873,0.27628,0.26351,0.30569,0.317,0.26462,0.34573,0.35357,0.34973,0.35974,0.36887,0.34871,0.36869
15741,Corbeni,0.27921,0.28905,0.32582,0.35062,0.38855,0.3991,0.40154,0.38149,0.39115,0.39022,0.38354,0.37876,0.3694,0.38936
15830,Corbi,0.26411,0.2443,0.2807,0.29088,0.25905,0.26413,0.2519,0.2607,0.27752,0.29868,0.31521,0.31194,0.33428,0.35492
15901,Cosesti,0.32958,0.30895,0.29855,0.27065,0.25908,0.30178,0.23429,0.2563,0.26753,0.28318,0.3142,0.34746,0.34383,0.35261
15983,Cotmeana,0.33194,0.30134,0.27996,0.27048,0.24264,0.27493,0.32506,0.33705,0.32205,0.32643,0.34179,0.35515,0.36321,0.34902
16132,Cuca,0.32725,0.32709,0.34611,0.25698,0.26127,0.27221,0.26704,0.28976,0.19314,0.1853,0.23637,0.26831,0.29159,0.30537
16285,Davidesti,0.34115,0.32985,0.32164,0.34428,0.28722,0.30619,0.2921,0.29411,0.26281,0.24004,0.26634,0.27767,0.27377,0.25954
16329,Dambovicioara,0.26813,0.26749,0.2383,0.19657,0.19985,0.22656,0.19382,0.2521,0.25441,0.25333,0.27229,0.32508,0.31341,0.30854
16365,Darmanesti,0.27576,0.27117,0.27255,0.26103,0.23598,0.22368,0.21837,0.22091,0.21979,0.20223,0.19272,0.1894,0.1985,0.21364
16427,Dobresti,0.14046,0.20101,0.25023,0.21138,0.18109,0.19175,0.23069,0.37165,0.36123,0.32521,0.32309,0.33516,0.3191,0.35233
16454,Domnesti,0.32817,0.3463,0.39329,0.35934,0.38528,0.42607,0.384,0.412,0.36938,0.41844,0.36986,0.40969,0.44213,0.4453
16472,Dragoslavele,0.31539,0.29966,0.3031,0.29378,0.25638,0.23388,0.15993,0.15381,0.20506,0.294,0.3248,0.33798,0.31868,0.32602
16506,Draganu,0.30964,0.3183,0.37272,0.37155,0.39359,0.39509,0.39198,0.415,0.37728,0.35904,0.37483,0.37052,0.40215,0.42296
16551,Godeni,0.28919,0.30082,0.3157,0.3136,0.32142,0.30784,0.31857,0.33424,0.34628,0.33555,0.34181,0.32178,0.347,0.32494
16613,Harsesti,0.24704,0.15738,0.17572,0.21689,0.27187,0.24852,0.27884,0.27501,0.32281,0.30154,0.30259,0.26578,0.27869,0.29776
16659,Hartiesti,0.23479,0.26588,0.26051,0.27153,0.27667,0.20111,0.20384,0.18232,0.23231,0.2051,0.22345,0.21229,0.26907,0.26117
16739,Izvoru,0.2854,0.29891,0.26259,0.30028,0.29034,0.24038,0.22779,0.27253,0.29281,0.25828,0.29056,0.2839,0.31856,0.33815
16757,Leordeni,0.41292,0.42717,0.43438,0.42609,0.3819,0.37668,0.39317,0.3844,0.40792,0.40328,0.43709,0.40252,0.39814,0.41267
16908,Leresti,0.28545,0.27504,0.27133,0.29587,0.33392,0.35701,0.37152,0.37867,0.36569,0.36421,0.38631,0.38283,0.3816,0.3682
16944,Lunca Corbului,0.22007,0.2416,0.25177,0.30722,0.26948,0.28543,0.27519,0.28405,0.29871,0.30393,0.35244,0.35288,0.41784,0.40479
17049,Malureni,0.1676,0.21128,0.25021,0.24827,0.25103,0.22269,0.22351,0.27356,0.30041,0.31058,0.32656,0.32743,0.37006,0.39522
17101,Merisani,0.35068,0.33784,0.36669,0.37597,0.35781,0.37691,0.36895,0.36092,0.38797,0.36135,0.45683,0.4415,0.45349,0.44332
17209,Micesti,0.33518,0.36139,0.29123,0.24024,0.27025,0.31556,0.31381,0.33758,0.35705,0.37782,0.35124,0.31795,0.32554,0.34407
17254,Mihaesti,0.27498,0.26034,0.25343,0.27517,0.2715,0.31775,0.32965,0.35158,0.35262,0.38638,0.39285,0.39854,0.43236,0.41993
17334,Mioarele,0.10632,0.24116,0.15762,0.09324,0.2446,0.23222,0.25184,0.24871,0.23254,0.25778,0.32856,0.312,0.28535,0.33683
17398,Mirosi,0.10478,0.0422,0.10052,0.10775,0.13549,0.16008,0.21943,0.23887,0.2065,0.23899,0.23328,0.13173,0.20243,0.2263
17423,Moraresti,0.29286,0.31272,0.31839,0.27835,0.29343,0.24455,0.23664,0.26577,0.24441,0.24751,0.25529,0.23854,0.26647,0.26317
17496,Mosoaia,0.35074,0.39381,0.40222,0.37908,0.39115,0.44914,0.47267,0.49818,0.53176,0.53013,0.52239,0.5111,0.53912,0.54696
17575,Mozaceni,0.13058,0.14937,0.17874,0.19314,0.15969,0.07976,0.10226,0.09719,0.08297,0.11818,0.16609,0.18785,0.22199,0.26922
17619,Musatesti,0.27251,0.00154,0.31503,0.35114,0.33783,0.33803,0.31887,0.3391,0.34774,0.37206,0.38745,0.39613,0.38997,0.38149
17726,Negrasi,0.25694,0.25244,0.20213,0.1947,0.25006,0.25121,0.30206,0.29332,0.32544,0.34423,0.28931,0.31137,0.31063,0.32167
17771,Nucsoara,0.12397,0.14009,0.1057,0.04507,0.05165,0.06879,0.08203,0.08913,0.05622,0.05119,0.04897,0.05556,0.08664,0.11064
17824,Oarja,0.25608,0.21617,0.19755,0.17537,0.26031,0.24563,0.24861,0.24509,0.23685,0.23594,0.20237,0.2593,0.28479,0.33401
17851,Pietrosani,0.25088,0.31323,0.23475,0.23053,0.27494,0.28114,0.29094,0.29093,0.3379,0.31133,0.34941,0.33402,0.30737,0.31449
17913,Poienarii De Arges,0.17902,0.13882,0.11837,0.09679,0.10259,0.09917,0.10155,0.13078,0.15244,0.15069,0.16068,0.18642,0.19464,0.15989
17968,Poienarii De Muscel,0.22312,0.23115,0.26545,0.28407,0.29782,0.30451,0.3279,0.28501,0.29047,0.30142,0.33193,0.32637,0.3206,0.31868
18028,Poiana Lacului,0.28338,0.30452,0.33908,0.31502,0.3506,0.37027,0.37427,0.40623,0.38212,0.38826,0.364,0.37854,0.37246,0.36483
18162,Popesti,0.03813,0.05863,0.15024,0.14451,0.19471,0.19441,0.16811,0.20538,0.1955,0.24682,0.19737,0.25679,0.24468,0.25641
18242,Priboieni,0.3225,0.29973,0.25356,0.35702,0.3307,0.32369,0.35704,0.32851,0.32551,0.34473,0.31614,0.28376,0.28389,0.31105
18331,Ratesti,0.30423,0.27187,0.28963,0.29363,0.26572,0.22579,0.31128,0.31673,0.34833,0.35274,0.31227,0.29089,0.31937,0.33888
18411,Recea,0.17497,0.15438,0.20115,0.24757,0.20735,0.20093,0.15644,0.16356,0.2353,0.24518,0.21418,0.25344,0.2752,0.29673
18475,Rociu,0.23044,0.27013,0.31579,0.30028,0.27057,0.29457,0.2983,0.3116,0.36687,0.34276,0.36569,0.34908,0.34846,0.31463
18527,Rucar,0.46028,0.45677,0.47945,0.47227,0.4441,0.44022,0.42213,0.44583,0.43994,0.44932,0.46431,0.45799,0.45882,0.47221
18554,Salatrucu,0.24909,0.23215,0.31111,0.34384,0.33998,0.31982,0.30505,0.25554,0.25357,0.24672,0.20253,0.17833,0.20019,0.18458
18581,Sapata,0.19385,0.19755,0.23214,0.23634,0.23548,0.24013,0.2878,0.22568,0.23164,0.27311,0.33434,0.33847,0.36989,0.38884
18670,Schitu Golesti,0.36246,0.36666,0.3428,0.36084,0.33987,0.37164,0.36617,0.36769,0.35894,0.32481,0.29283,0.39274,0.42794,0.41998
18741,Slobozia,0.31176,0.30996,0.31871,0.35624,0.32915,0.3058,0.33832,0.33716,0.36086,0.36423,0.34426,0.34289,0.35244,0.37069
18778,Stalpeni,0.32642,0.33684,0.33916,0.36623,0.36083,0.3731,0.35777,0.38704,0.41315,0.40055,0.38901,0.42523,0.44784,0.42173
18858,Stoenesti,0.27792,0.29663,0.33975,0.33918,0.32886,0.31638,0.33942,0.34785,0.39903,0.39669,0.36566,0.30927,0.31655,0.30011
18938,Stolnici,0.17255,0.26115,0.19473,0.16333,0.28625,0.27435,0.32467,0.32024,0.30636,0.30792,0.30731,0.32254,0.289,0.3252
19007,Suseni,0.26479,0.30476,0.35447,0.32801,0.29779,0.28056,0.3255,0.33183,0.33532,0.34238,0.30196,0.31463,0.3653,0.37849
19114,Stefan Cel Mare,0.21811,0.20172,0.23576,0.27487,0.31033,0.28926,0.27316,0.2751,0.26879,0.28893,0.30026,0.30964,0.30054,0.29756
19141,Suici,0.24162,0.2277,0.21827,0.28306,0.31117,0.34134,0.34794,0.35498,0.29196,0.28204,0.28826,0.31249,0.29989,0.34706
19212,Teiu,0.13031,0.14634,0.17121,0.13044,0.16797,0.22723,0.24016,0.22171,0.22825,0.2764,0.24297,0.24707,0.22841,0.19763
19249,Tigveni,0.22696,0.222,0.24689,0.1999,0.19764,0.19083,0.18577,0.23557,0.22493,0.27543,0.25963,0.26533,0.23929,0.25327
19338,Titesti,0.237,0.23982,0.30088,0.30126,0.29807,0.33051,0.31482,0.32493,0.35019,0.32555,0.3378,0.33829,0.34221,0.36251
19392,Uda,0.26686,0.27568,0.21397,0.26074,0.20277,0.25403,0.25547,0.19854,0.24335,0.27078,0.25346,0.23197,0.22149,0.24128
19560,Ungheni,0.15169,0.15627,0.21315,0.16206,0.26821,0.27614,0.25993,0.24501,0.26058,0.30075,0.31773,0.34409,0.32318,0.30301
19631,Valea Danului,0.26096,0.288,0.30228,0.34347,0.33016,0.36192,0.34885,0.39207,0.38263,0.39183,0.38515,0.38847,0.35525,0.3726
19695,Valea Iasului,0.34666,0.40319,0.3725,0.3888,0.41833,0.40898,0.39225,0.41189,0.43592,0.47492,0.48439,0.46176,0.46178,0.46595
19793,Vedea,0.24832,0.26449,0.23676,0.25086,0.27945,0.33446,0.31036,0.3048,0.28556,0.31856,0.32838,0.34101,0.34493,0.37588
19999,Vladesti,0.26182,0.25244,0.26927,0.28136,0.29559,0.26908,0.27031,0.28453,0.28155,0.29243,0.31029,0.32674,0.3127,0.33731
20048,Raca,0.0,0.09905,0.08764,0.14894,0.20727,0.13517,0.22234,0.24141,0.20711,0.24316,0.24323,0.20756,0.22033,0.15236
20055,Vulturesti,0.14297,0.15888,0.16236,0.18347,0.29977,0.29814,0.28153,0.2527,0.29529,0.31931,0.34081,0.36101,0.37484,0.3729
20063,Bughea De Sus,0.26315,0.27221,0.31058,0.2932,0.26573,0.25572,0.3069,0.33213,0.33094,0.31298,0.32508,0.35156,0.36568,0.31724
20297,Municipiul Bacau,0.69754,0.6911,0.70066,0.69568,0.6869,0.67749,0.66354,0.65927,0.65294,0.64019,0.63939,0.63207,0.61997,0.61814
20313,Hemeius,0.50446,0.48063,0.47791,0.49108,0.49268,0.47472,0.48531,0.42339,0.4318,0.40212,0.4288,0.44676,0.4429,0.43335
20359,Letea Veche,0.45218,0.45526,0.47191,0.49518,0.49664,0.51979,0.54371,0.52024,0.53272,0.52847,0.5399,0.55006,0.56126,0.55833
20411,Magura,0.39518,0.43965,0.37658,0.3799,0.43248,0.42894,0.39465,0.4439,0.44174,0.44879,0.43346,0.43484,0.43091,0.47002
20466,Margineni,0.54419,0.53519,0.43744,0.45535,0.54918,0.52917,0.50262,0.53897,0.51645,0.52598,0.52569,0.5276,0.52274,0.52409
20563,Municipiul Onesti,0.60982,0.63288,0.63007,0.63872,0.63686,0.64086,0.64464,0.64273,0.65216,0.64694,0.64808,0.60684,0.60594,0.59782
20607,Gura Vaii,0.23155,0.21035,0.22729,0.28179,0.33684,0.30636,0.2503,0.21782,0.2197,0.2615,0.28699,0.32516,0.29497,0.30791
20670,Stefan Cel Mare,0.09032,0.16097,0.30841,0.28869,0.2673,0.29805,0.2899,0.29362,0.3655,0.34868,0.38283,0.37267,0.34496,0.32688
20778,Oras Buhusi,0.49373,0.50084,0.52417,0.52966,0.51155,0.51004,0.52909,0.5132,0.48955,0.47922,0.47449,0.46444,0.47485,0.47902
20821,Oras Comanesti,0.54662,0.51771,0.54807,0.53035,0.52242,0.51442,0.49679,0.49942,0.50442,0.51481,0.52829,0.52351,0.51134,0.51206
20876,Municipiul Moinesti,0.53956,0.53037,0.56368,0.57277,0.57757,0.58057,0.56823,0.58241,0.58178,0.59097,0.60244,0.59733,0.58948,0.57882
20910,Oras Slanic-Moldova,0.35917,0.38226,0.4141,0.42179,0.3914,0.39787,0.39324,0.37017,0.37626,0.371,0.35396,0.31278,0.35816,0.35458
20965,Oras Targu Ocna,0.4056,0.40138,0.4342,0.42405,0.40607,0.39431,0.40048,0.43678,0.41437,0.45887,0.46695,0.45663,0.47065,0.45937
21007,Agas,0.20383,0.20824,0.27829,0.26286,0.24039,0.27735,0.32583,0.30447,0.33589,0.30775,0.33051,0.36613,0.39445,0.38087
21098,Ardeoani,0.18082,0.24633,0.22503,0.2208,0.23133,0.26323,0.23028,0.22175,0.23374,0.26804,0.24177,0.23033,0.24493,0.28679
21123,Asau,0.38013,0.34121,0.34957,0.35018,0.36246,0.35801,0.35331,0.3534,0.33835,0.32702,0.35961,0.37833,0.40286,0.41044
21196,Balcani,0.18295,0.24913,0.29079,0.28295,0.25678,0.2548,0.23832,0.28151,0.31838,0.26619,0.28568,0.27926,0.2976,0.33652
21249,Beresti-Bistrita,0.25912,0.23629,0.2465,0.22836,0.1898,0.20672,0.24555,0.26216,0.25098,0.20181,0.21568,0.24596,0.27293,0.23886
21338,Beresti-Tazlau,0.28272,0.16546,0.21282,0.26703,0.26193,0.21029,0.28883,0.26595,0.286,0.30256,0.31037,0.33443,0.29707,0.30139
21418,Berzunti,0.1757,0.22784,0.20118,0.19486,0.15125,0.21559,0.18902,0.21707,0.26484,0.26218,0.26712,0.31541,0.32208,0.32479
21454,Barsanesti,0.21522,0.26052,0.28817,0.29267,0.25048,0.27169,0.28213,0.25483,0.28083,0.29552,0.28451,0.26698,0.31004,0.26583
21506,Blagesti,0.15797,0.18145,0.35655,0.38214,0.20079,0.21473,0.21831,0.18934,0.17705,0.20843,0.2315,0.23091,0.17577,0.14416
21560,Bogdanesti,0.27872,0.21621,0.20857,0.21976,0.24105,0.20362,0.18993,0.20309,0.23007,0.22768,0.26008,0.25642,0.24719,0.25132
21597,Brusturoasa,0.14287,0.12238,0.16582,0.21241,0.25134,0.28628,0.28773,0.2735,0.3043,0.28295,0.27356,0.27755,0.26268,0.313
21668,Buhoci,0.33394,0.35396,0.31045,0.31259,0.35963,0.34277,0.3581,0.39022,0.43642,0.43132,0.4306,0.44294,0.21946,0.18167
21720,Casin,0.26885,0.29245,0.31305,0.37727,0.37857,0.38799,0.4144,0.41599,0.40367,0.43409,0.44967,0.42983,0.40383,0.4053
21757,Caiuti,0.32814,0.30717,0.27487,0.32272,0.30852,0.3172,0.33289,0.33206,0.38318,0.3722,0.35027,0.34333,0.33224,0.33403
21855,Cleja,0.24444,0.3243,0.30186,0.33484,0.36781,0.36951,0.37241,0.40239,0.40517,0.4297,0.38569,0.35547,0.38889,0.42104
21891,Colonesti,0.0,0.0,0.0,0.08764,0.0,0.0,0.0,0.0,0.08251,0.11241,0.12496,0.05435,0.04746,0.07556
21971,Corbasca,0.20373,0.20884,0.19693,0.23734,0.20399,0.21741,0.23181,0.26053,0.27255,0.26176,0.27242,0.22604,0.27232,0.27618
22059,Cotofanesti,0.1877,0.21119,0.19714,0.18903,0.13754,0.1518,0.1546,0.21809,0.14892,0.13994,0.10756,0.10677,0.21416,0.2382
22111,Damienesti,0.10645,0.14634,0.22988,0.15446,0.12818,0.0901,0.16025,0.16698,0.16687,0.11853,0.13576,0.14805,0.1489,0.13341
22166,Oras Darmanesti,0.44525,0.44824,0.47822,0.4952,0.51319,0.47592,0.49934,0.49798,0.5067,0.51317,0.4914,0.49965,0.51072,0.51241
22237,Dealu Morii,0.12719,0.11671,0.16531,0.15702,0.17599,0.171,0.16979,0.12379,0.12214,0.17714,0.17672,0.17662,0.19232,0.2316
22380,Dofteana,0.16611,0.18385,0.20586,0.21611,0.20314,0.22933,0.23721,0.26075,0.25214,0.29026,0.33679,0.33044,0.36219,0.40468
22460,Faraoani,0.2902,0.27884,0.30292,0.30103,0.33839,0.34824,0.33567,0.31048,0.32018,0.33771,0.33773,0.36008,0.38374,0.3668
22488,Filipeni,0.20299,0.2216,0.2288,0.24389,0.26664,0.19561,0.29189,0.26794,0.27529,0.28074,0.31366,0.31463,0.30868,0.27495
22576,Filipesti,0.33549,0.35227,0.38824,0.37191,0.38488,0.41956,0.39751,0.42429,0.42892,0.4171,0.41522,0.44419,0.43984,0.44137
22665,Gaiceana,0.18582,0.14679,0.19206,0.20248,0.11246,0.14805,0.14597,0.13219,0.13395,0.22958,0.22963,0.23211,0.24078,0.25598
22718,Ghimes-Faget,0.32393,0.32722,0.31218,0.32675,0.32964,0.29244,0.30925,0.25147,0.31494,0.31242,0.31408,0.31951,0.34654,0.35607
22781,Garleni,0.28729,0.33532,0.36048,0.33987,0.26763,0.32832,0.30266,0.35104,0.36314,0.39166,0.34085,0.38361,0.35383,0.39209
22834,Glavanesti,0.14605,0.13975,0.20217,0.26483,0.29267,0.30879,0.26376,0.29557,0.29432,0.31144,0.2908,0.28489,0.30392,0.31745
22898,Helegiu,0.30645,0.31868,0.31765,0.35967,0.35509,0.34744,0.29912,0.28706,0.27046,0.30943,0.31888,0.3739,0.36433,0.35149
22941,Horgesti,0.09122,0.12477,0.20879,0.14701,0.21208,0.23515,0.21806,0.21341,0.26654,0.28201,0.26876,0.32003,0.31674,0.33225
23047,Huruiesti,0.13352,0.14958,0.1352,0.08393,0.19767,0.19352,0.18957,0.17532,0.16619,0.19568,0.24661,0.24804,0.24605,0.26894
23127,Izvoru Berheciului,0.11232,0.15418,0.23057,0.21097,0.16722,0.19125,0.19137,0.1329,0.13991,0.16166,0.16534,0.17373,0.16751,0.192
23207,Lipova,0.1494,0.14009,0.22106,0.09381,0.03095,0.03643,0.10562,0.15166,0.13346,0.14435,0.21847,0.20421,0.20969,0.28051
23289,Livezi,0.2021,0.23387,0.28501,0.16985,0.28266,0.31227,0.32784,0.29204,0.28501,0.23196,0.20236,0.20603,0.29701,0.26268
23350,Luizi-Calugara,0.24305,0.25595,0.29376,0.24953,0.26551,0.28356,0.26883,0.26738,0.27878,0.36098,0.38503,0.39582,0.37531,0.38857
23387,Magiresti,0.29939,0.26547,0.29044,0.30002,0.32079,0.35684,0.32663,0.32034,0.31821,0.32174,0.36817,0.2926,0.30827,0.32087
23449,Manastirea Casin,0.24686,0.29595,0.343,0.34279,0.32985,0.35534,0.33925,0.34675,0.3561,0.35029,0.35897,0.3896,0.37001,0.3831
23494,Motoseni,0.25869,0.29075,0.24354,0.29084,0.27739,0.26651,0.23776,0.27526,0.27653,0.26279,0.2811,0.28784,0.29346,0.29255
23644,Negri,0.10491,0.13843,0.08627,0.06968,0.07293,0.08222,0.10574,0.1111,0.10752,0.18754,0.16304,0.19195,0.18008,0.18244
23715,Nicolae Balcescu,0.44933,0.46128,0.50322,0.50212,0.51115,0.55443,0.53073,0.52977,0.51611,0.51539,0.51062,0.50506,0.49193,0.51787
23797,Oituz,0.12492,0.1313,0.15833,0.17342,0.14979,0.17408,0.25048,0.30445,0.34767,0.37822,0.39236,0.38739,0.38828,0.41096
23868,Oncesti,0.10791,0.0,0.0992,0.07798,0.0,0.0,0.0,0.2075,0.23631,0.27533,0.32236,0.33254,0.31115,0.32483
23948,Orbeni,0.30833,0.27654,0.22618,0.25398,0.28837,0.30935,0.32296,0.32753,0.31285,0.32021,0.32131,0.34417,0.36459,0.35842
23975,Palanca,0.17938,0.21412,0.24329,0.24935,0.24034,0.25605,0.24916,0.26292,0.28399,0.26198,0.23509,0.24171,0.25613,0.27363
24034,Parava,0.29148,0.27725,0.33716,0.28919,0.28214,0.29131,0.28209,0.27908,0.27493,0.30436,0.29293,0.30788,0.30179,0.30471
24089,Parincea,0.21684,0.15922,0.17565,0.17422,0.21283,0.18906,0.15529,0.17227,0.12851,0.15978,0.15252,0.18156,0.17257,0.16763
24187,Pancesti,0.24474,0.22105,0.3007,0.31866,0.25657,0.25519,0.23784,0.25328,0.23542,0.24498,0.25803,0.29624,0.30917,0.3316
24276,Pargaresti,0.23953,0.26126,0.22089,0.2181,0.21058,0.21957,0.20197,0.21597,0.20933,0.22753,0.24372,0.2543,0.21633,0.20835
24338,Parjol,0.23744,0.25184,0.26422,0.27827,0.28754,0.27156,0.29371,0.30979,0.30456,0.30674,0.33089,0.33921,0.35681,0.37373
24427,Plopana,0.26314,0.25875,0.22867,0.25491,0.2931,0.29556,0.27409,0.25514,0.23457,0.22779,0.22769,0.24827,0.21593,0.24033
24524,Podu Turcului,0.33315,0.29661,0.33984,0.3428,0.33892,0.35135,0.32706,0.3225,0.38164,0.36121,0.36187,0.36762,0.35668,0.35684
24631,Poduri,0.26266,0.26774,0.29283,0.31064,0.28379,0.23593,0.24002,0.26754,0.28592,0.27183,0.30054,0.29794,0.30463,0.33246
24711,Racova,0.37788,0.3571,0.31894,0.30089,0.35915,0.39847,0.39159,0.40639,0.37268,0.35438,0.36099,0.39399,0.42635,0.45
24766,Racaciuni,0.32613,0.34089,0.41665,0.39852,0.39626,0.40877,0.39633,0.38303,0.37507,0.39677,0.40051,0.38177,0.39526,0.40524
24837,Rachitoasa,0.15984,0.15296,0.16338,0.17892,0.19175,0.18237,0.20195,0.2458,0.2063,0.25404,0.27528,0.28961,0.27884,0.28675
24999,Rosiori,0.08755,0.14787,0.17907,0.19363,0.2018,0.13223,0.13223,0.18201,0.19325,0.25137,0.24923,0.28248,0.29498,0.2736
25068,Sascut,0.37483,0.35718,0.38897,0.3629,0.39271,0.39219,0.39269,0.40918,0.38979,0.40143,0.41581,0.41809,0.43691,0.44248
25148,Sanduleni,0.2894,0.27512,0.2393,0.32041,0.27513,0.29969,0.36532,0.31876,0.33449,0.34173,0.32058,0.30671,0.34496,0.35845
25228,Saucesti,0.4154,0.41279,0.39315,0.41077,0.40567,0.46453,0.46453,0.50664,0.49159,0.48714,0.48716,0.49598,0.48851,0.5219
25291,Scorteni,0.21412,0.21775,0.13834,0.19858,0.17825,0.19267,0.17843,0.26131,0.25355,0.25707,0.29076,0.30403,0.24764,0.22988
25362,Secuieni,0.1669,0.16004,0.2316,0.21274,0.22742,0.25921,0.25413,0.22516,0.21623,0.29312,0.33589,0.31106,0.32281,0.34131
25488,Solont,0.14262,0.14237,0.15528,0.14885,0.23292,0.1633,0.19425,0.17053,0.18886,0.16136,0.20895,0.22364,0.20351,0.24122
25521,Stanisesti,0.13783,0.20701,0.16442,0.2319,0.23616,0.33151,0.32554,0.28238,0.29843,0.30239,0.33943,0.30777,0.32378,0.33206
25629,Strugari,0.0,0.14787,0.1644,0.17121,0.09922,0.16199,0.20717,0.20711,0.25327,0.21061,0.21067,0.15758,0.2328,0.24254
25692,Tamasi,0.21824,0.23003,0.26479,0.26848,0.24628,0.2636,0.28707,0.32809,0.35612,0.3553,0.34309,0.3192,0.31241,0.31414
25745,Tatarasti,0.07015,0.08243,0.13383,0.1494,0.14181,0.14034,0.13985,0.1318,0.10278,0.03816,0.06637,0.11269,0.0,0.07218
25825,Targu Trotus,0.27593,0.23224,0.24554,0.23427,0.22731,0.2319,0.22789,0.23101,0.2313,0.24599,0.2509,0.25454,0.26189,0.24029
25861,Traian,0.354,0.3723,0.4205,0.40663,0.38755,0.41835,0.39635,0.41002,0.39118,0.40655,0.4242,0.42024,0.43565,0.45116
25932,Ungureni,0.1382,0.18179,0.23994,0.13834,0.14705,0.10703,0.10703,0.18591,0.13219,0.2581,0.23643,0.2463,0.25644,0.23356
26029,Urechesti,0.34932,0.37568,0.35791,0.36855,0.37331,0.36864,0.37505,0.39219,0.3998,0.3866,0.36194,0.35586,0.37382,0.37507
26083,Valea Seaca,0.27162,0.2875,0.28378,0.29011,0.29587,0.32944,0.31494,0.30864,0.314,0.29091,0.2766,0.28278,0.27354,0.2651
26118,Vultureni,0.1494,0.17408,0.14605,0.16374,0.12263,0.16307,0.15501,0.18144,0.21888,0.25228,0.21733,0.16812,0.13601,0.18334
26289,Zemes,0.29814,0.36787,0.38353,0.32004,0.34325,0.33803,0.30753,0.32703,0.32429,0.31189,0.36229,0.35661,0.36939,0.40387
26320,Sarata,0.16725,0.17014,0.14396,0.16127,0.16224,0.17892,0.18498,0.13156,0.41912,0.42702,0.40434,0.42229,0.42169,0.4586
26338,Buciumi,0.31125,0.30156,0.31415,0.28659,0.23738,0.25023,0.26614,0.28959,0.3341,0.34357,0.32879,0.32419,0.35216,0.32385
26346,Gioseni,0.19104,0.23608,0.2127,0.23059,0.22507,0.23092,0.25872,0.26005,0.24934,0.28594,0.31338,0.27959,0.28313,0.24928
26353,Odobesti,0.2408,0.21365,0.20121,0.19848,0.19754,0.16263,0.16751,0.21461,0.19782,0.20303,0.21604,0.17903,0.15317,0.18071
