Siruta,Localitate,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
121732,Borlesti,0.38146,0.40677,0.39004,0.40447,0.39007,0.37389,0.40492,0.40547,0.4016,0.40464,0.42683,0.38212,0.41846,0.38008
122347,Doljesti,0.31074,0.30684,0.36937,0.39398,0.38088,0.38647,0.3635,0.35794,0.34615,0.31919,0.33093,0.33577,0.3296,0.34625
122463,Dulcesti,0.36959,0.34353,0.31811,0.33392,0.34189,0.36541,0.3807,0.371,0.34437,0.36849,0.37445,0.35015,0.35221,0.33302
122613,Faurei,0.18885,0.16415,0.20761,0.2464,0.20766,0.23181,0.26044,0.24837,0.25158,0.22822,0.21067,0.2426,0.2479,0.20417
123175,Margineni,0.27569,0.28678,0.26996,0.28444,0.2879,0.25371,0.25085,0.25693,0.18779,0.20875,0.21051,0.25301,0.26783,0.22291
123521,Pipirig,0.37592,0.34184,0.32552,0.34713,0.30313,0.31923,0.31012,0.35927,0.33508,0.32936,0.33903,0.33404,0.32168,0.30717
123601,Pangarati,0.35781,0.36835,0.38179,0.34566,0.3532,0.41762,0.40371,0.40098,0.40978,0.4022,0.38944,0.39755,0.38205,0.37749
123709,Poienari,0.16713,0.22007,0.20761,0.1644,0.1687,0.19941,0.20422,0.2179,0.22833,0.21197,0.20055,0.22257,0.17489,0.18788
124117,Oras Roznov,0.42876,0.37943,0.41456,0.40691,0.44943,0.45535,0.43403,0.4146,0.42062,0.41724,0.39891,0.3945,0.38241,0.38404
124233,Secuieni,0.25504,0.28204,0.29469,0.303,0.30181,0.30546,0.29395,0.27994,0.23359,0.23214,0.22563,0.19188,0.1671,0.1699
124331,Stanita,0.24688,0.19809,0.25082,0.25443,0.2353,0.23434,0.23755,0.20711,0.10637,0.0,0.10802,0.20422,0.15646,0.13987
124411,Stefan Cel Mare,0.26279,0.28561,0.28266,0.31543,0.31716,0.3027,0.3134,0.32167,0.32827,0.32098,0.31731,0.32524,0.27992,0.26434
124661,Timisesti,0.29559,0.32766,0.3179,0.31088,0.26153,0.28634,0.27485,0.27681,0.30623,0.30168,0.30518,0.30403,0.30359,0.28814
125123,Valeni,0.21278,0.22072,0.28772,0.20175,0.2422,0.25003,0.24544,0.28671,0.27715,0.28699,0.23889,0.23838,0.21709,0.18571
125141,Pancesti,0.0,0.0,0.0,0.0,0.0,0.09917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125150,Gadinti,0.2512,0.30556,0.28904,0.29126,0.32188,0.30753,0.31431,0.27921,0.3152,0.34219,0.32981,0.31619,0.30282,0.28497
125347,Municipiul Slatina,0.58175,0.59242,0.62087,0.62705,0.61387,0.60759,0.59897,0.60356,0.60706,0.60791,0.61819,0.59614,0.59459,0.59028
125999,Brebeni,0.39702,0.39692,0.36368,0.38448,0.37706,0.36006,0.36291,0.37169,0.41567,0.40438,0.38087,0.35984,0.3624,0.34922
126326,Corbu,0.14586,0.14579,0.19017,0.10488,0.18781,0.18732,0.19397,0.14683,0.13164,0.20437,0.19241,0.11376,0.11189,0.14292
126718,Dobrosloveni,0.31835,0.31356,0.25559,0.28124,0.25439,0.25993,0.20066,0.27605,0.28206,0.29386,0.33246,0.26729,0.29642,0.25124
127064,Ganeasa,0.33228,0.38239,0.42634,0.44377,0.39618,0.38254,0.36042,0.32795,0.37106,0.35739,0.3476,0.2952,0.29541,0.31162
127224,Grojdibodu,0.26108,0.2767,0.31869,0.25082,0.23025,0.27483,0.28839,0.27183,0.3102,0.28765,0.24084,0.20907,0.2513,0.18129
127411,Leleasca,0.10791,0.09905,0.11243,0.10708,0.09922,0.0,0.10799,0.12489,0.13987,0.18108,0.1673,0.20198,0.14279,0.10797
128052,Perieti,0.34459,0.3302,0.31813,0.24146,0.33512,0.30195,0.32647,0.33564,0.33857,0.32081,0.29526,0.3531,0.2872,0.31393
128221,Plesoiu,0.35277,0.3389,0.33335,0.35205,0.34496,0.31123,0.3143,0.3416,0.37008,0.39252,0.34507,0.32825,0.31783,0.3177
128588,Rusanesti,0.27597,0.26733,0.30427,0.28595,0.26937,0.27019,0.24291,0.2343,0.27765,0.20539,0.23258,0.25839,0.26782,0.21164
128882,Samburesti,0.0779,0.05428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08761,0.0,0.1064,0.0,0.0
129040,Sprancenata,0.24704,0.13395,0.13411,0.15705,0.1184,0.1923,0.10705,0.14353,0.10637,0.23387,0.20974,0.21229,0.19239,0.15735
129246,Serbanesti,0.23088,0.22128,0.20755,0.16271,0.14263,0.15002,0.18016,0.15907,0.20388,0.29515,0.21542,0.22048,0.17033,0.17785
129585,Tufeni,0.17571,0.14382,0.22726,0.26075,0.21899,0.25258,0.24955,0.21881,0.18981,0.17649,0.17133,0.22533,0.2029,0.18377
130231,Vulturesti,0.18593,0.23038,0.18976,0.27629,0.25347,0.16038,0.20519,0.25156,0.25061,0.24527,0.2421,0.22583,0.1838,0.21032
130348,Ipotesti,0.0,0.0,0.0,0.0,0.08766,0.09917,0.10799,0.15642,0.0,0.0,0.12526,0.04225,0.04009,0.04745
130534,Municipiul Ploiesti,0.71181,0.67043,0.73164,0.72911,0.72799,0.73007,0.72427,0.7251,0.71171,0.69533,0.7003,0.72303,0.71452,0.7015
130614,Berceni,0.37931,0.38526,0.38232,0.39385,0.37846,0.38068,0.38696,0.37378,0.36543,0.38705,0.3839,0.35724,0.34736,0.35576
130712,Brazi,0.46327,0.4693,0.50047,0.5121,0.47033,0.46801,0.46441,0.45233,0.44874,0.44287,0.42927,0.45298,0.40982,0.36544
130981,Oras Baicoi,0.55515,0.5569,0.55609,0.56375,0.58709,0.57175,0.56327,0.57188,0.56382,0.5595,0.55428,0.56413,0.56763,0.5593
131210,Oras Busteni,0.49057,0.04845,0.48669,0.49228,0.49339,0.48823,0.47896,0.47692,0.48146,0.45962,0.47,0.48092,0.4733,0.442
131256,Municipiul Campina,0.59215,0.59861,0.61445,0.613,0.60046,0.60617,0.59255,0.5942,0.59218,0.59511,0.58823,0.58729,0.58886,0.58692
131620,Oras Urlati,0.44519,0.41952,0.4941,0.49064,0.46661,0.46328,0.4302,0.41019,0.42363,0.42417,0.42909,0.43569,0.42564,0.42271
131817,Oras Valenii De Munte,0.50552,0.33397,0.50553,0.49935,0.49696,0.49146,0.46343,0.45601,0.45089,0.43667,0.44508,0.45311,0.44469,0.44133
132075,Aricestii Rahtivani,0.31033,0.27136,0.19767,0.23515,0.47569,0.45645,0.2685,0.28521,0.30019,0.30682,0.2947,0.27756,0.26135,0.27303
132486,Carbunesti,0.21352,0.26011,0.25273,0.29743,0.26955,0.31685,0.20642,0.28494,0.2409,0.19962,0.24507,0.23324,0.19898,0.2447
132510,Ceptura,0.25952,0.28764,0.31395,0.3444,0.37796,0.39125,0.42832,0.39938,0.40639,0.40728,0.39886,0.38249,0.37565,0.35786
132645,Chiojdeanca,0.26005,0.17631,0.18942,0.23568,0.27457,0.29466,0.21439,0.25493,0.20406,0.22279,0.24765,0.2226,0.2003,0.21536
132681,Ciorani,0.25642,0.23677,0.19614,0.19674,0.1848,0.1849,0.19377,0.18289,0.17179,0.17359,0.15653,0.16877,0.16941,0.1717
132716,Cocorastii Mislii,0.33714,0.33462,0.37796,0.35548,0.36423,0.34586,0.35072,0.38193,0.41439,0.35754,0.3316,0.33439,0.33864,0.28752
133161,Filipestii De Padure,0.42702,0.41664,0.43966,0.44183,0.44638,0.43912,0.41995,0.40595,0.39939,0.38643,0.38292,0.38533,0.38027,0.36826
133508,Gorgota,0.41848,0.41045,0.40613,0.41427,0.40161,0.41384,0.43385,0.42393,0.44108,0.43846,0.41206,0.42658,0.40195,0.40027
134390,Plopu,0.37387,0.379,0.33495,0.32959,0.28289,0.38287,0.40256,0.41227,0.32062,0.27487,0.19896,0.17033,0.17206,0.26895
134443,Podenii Noi,0.29884,0.31138,0.31102,0.29251,0.3257,0.30225,0.30632,0.32667,0.32683,0.30072,0.29583,0.26774,0.26191,0.27933
135315,Starchiojd,0.26547,0.26431,0.22509,0.19735,0.22801,0.25582,0.22945,0.2224,0.23961,0.22734,0.22304,0.22559,0.18447,0.17605
135501,Soimari,0.20811,0.18864,0.21932,0.23287,0.27518,0.24296,0.27503,0.27007,0.25805,0.26104,0.23134,0.22421,0.19941,0.20201
135654,Talea,0.29828,0.32583,0.28042,0.2652,0.20205,0.21994,0.22351,0.27519,0.31568,0.28299,0.24618,0.21496,0.24392,0.25555
135789,Telega,0.35488,0.39198,0.36057,0.33584,0.32643,0.41486,0.38443,0.38963,0.39244,0.40516,0.42735,0.40283,0.39672,0.37536
136198,Valcanesti,0.29547,0.33856,0.34847,0.36463,0.34673,0.34423,0.33094,0.3242,0.32334,0.33989,0.33857,0.32775,0.33193,0.33042
136241,Cocorastii Colt,0.32108,0.3121,0.30076,0.25889,0.23188,0.26766,0.28351,0.30306,0.30235,0.24758,0.26213,0.25566,0.17672,0.17611
137363,Cehal,0.13238,0.08469,0.09324,0.08764,0.10805,0.16436,0.09917,0.08759,0.18894,0.14026,0.16203,0.14805,0.07796,0.0
137443,Craidorolt,0.18219,0.146,0.21833,0.26505,0.29017,0.27143,0.25043,0.19625,0.19086,0.20382,0.18725,0.15388,0.17668,0.14196
137675,Dorolt,0.36198,0.37566,0.2901,0.27634,0.26463,0.24221,0.2667,0.28911,0.30548,0.30373,0.26803,0.29796,0.33685,0.26669
137728,Foieni,0.11017,0.10823,0.14604,0.14481,0.14325,0.16628,0.14171,0.13722,0.13357,0.09362,0.08965,0.10309,0.08828,0.0885
137746,Gherta Mica,0.28231,0.26637,0.27827,0.26953,0.29613,0.31613,0.29251,0.31324,0.28657,0.30267,0.30181,0.27477,0.27285,0.24947
137899,Homoroade,0.21073,0.12477,0.20761,0.22194,0.30493,0.31889,0.32512,0.3238,0.36246,0.35427,0.3329,0.29691,0.28265,0.2733
138538,Pir,0.22891,0.22878,0.22913,0.27544,0.21985,0.22773,0.20793,0.2056,0.15232,0.15236,0.1673,0.22685,0.20079,0.12321
138921,Supur,0.34856,0.32498,0.30554,0.33219,0.33322,0.3253,0.32939,0.3073,0.177,0.14108,0.17323,0.18912,0.18854,0.1546
139107,Tiream,0.26332,0.27085,0.3228,0.31181,0.24156,0.28178,0.30418,0.28705,0.26309,0.27077,0.26292,0.24897,0.22949,0.24289
139143,Tarsolt,0.2349,0.25857,0.23978,0.31375,0.28098,0.28073,0.20357,0.18466,0.22962,0.25335,0.23603,0.24564,0.23977,0.19076
139704,Municipiul Zalau,0.68268,0.53204,0.69028,0.69146,0.67864,0.68087,0.68005,0.67366,0.6796,0.67457,0.6746,0.6697,0.67462,0.66497
140324,Bocsa,0.29988,0.30964,0.2997,0.26533,0.27556,0.30686,0.29254,0.24221,0.28001,0.32263,0.22874,0.18865,0.20657,0.23495
140379,Buciumi,0.37051,0.31249,0.35617,0.32041,0.33642,0.32874,0.35447,0.42854,0.40673,0.40226,0.37455,0.34563,0.31018,0.31518
140440,Camar,0.28643,0.28662,0.32337,0.31263,0.31118,0.32384,0.31754,0.32011,0.326,0.32348,0.29607,0.29684,0.29018,0.29152
140583,Coseiu,0.19378,0.25982,0.265,0.23965,0.26016,0.2825,0.3083,0.32566,0.33166,0.29079,0.28295,0.23757,0.23796,0.22162
142337,Plopis,0.23099,0.22262,0.22743,0.32071,0.26804,0.27954,0.26557,0.24149,0.30916,0.25461,0.24935,0.24813,0.25963,0.24779
143450,Municipiul Sibiu,0.71288,0.71329,0.71844,0.71976,0.70696,0.69572,0.69945,0.69525,0.69408,0.69105,0.69018,0.69349,0.70162,0.69663
143487,Cristian,0.48365,0.49637,0.46154,0.46446,0.48741,0.48896,0.48456,0.52337,0.48185,0.42773,0.39045,0.37631,0.33897,0.34789
143771,Oras Copsa Mica,0.19233,0.27775,0.285,0.27514,0.25492,0.28917,0.27878,0.23576,0.24747,0.22163,0.19326,0.19688,0.16533,0.17978
143806,Oras Dumbraveni,0.38123,0.35709,0.37583,0.35456,0.34625,0.31164,0.30985,0.33407,0.34242,0.33284,0.3211,0.31945,0.35126,0.30311
143851,Oras Ocna Sibiului,0.35659,0.36593,0.3589,0.40226,0.37477,0.34161,0.34089,0.37518,0.3529,0.33026,0.30135,0.31062,0.31204,0.31656
144349,Brateiu,0.35166,0.35676,0.33306,0.34824,0.33991,0.28186,0.33396,0.35844,0.34795,0.30386,0.30764,0.32813,0.32225,0.32467
144410,Bruiu,0.1679,0.20301,0.12316,0.12316,0.12319,0.08761,0.16131,0.15352,0.17475,0.15356,0.25931,0.25788,0.27394,0.16408
144553,Darlos,0.34804,0.35622,0.38096,0.3934,0.39314,0.36587,0.35022,0.37255,0.3717,0.35533,0.36342,0.37499,0.36592,0.33005
144991,Micasasa,0.29985,0.2417,0.29005,0.25568,0.27988,0.21315,0.25544,0.24636,0.21268,0.23054,0.24475,0.25746,0.24803,0.2135
145275,Poiana Sibiului,0.26926,0.27962,0.31462,0.31414,0.29012,0.28894,0.22657,0.22238,0.23218,0.2448,0.22812,0.23438,0.20755,0.19157
145293,Porumbacu De Jos,0.41548,0.41138,0.42276,0.41996,0.41939,0.41675,0.40236,0.41652,0.44664,0.4395,0.42139,0.39477,0.40054,0.39634
145355,Racovita,0.35021,0.29678,0.32497,0.32429,0.3483,0.30067,0.29337,0.31797,0.30845,0.28493,0.27473,0.28122,0.22622,0.26398
145827,Oras Talmaciu,0.38752,0.35559,0.39335,0.38659,0.38679,0.35866,0.49444,0.2979,0.2821,0.25063,0.22798,0.2449,0.25018,0.25073
145934,Turnu Rosu,0.31497,0.30475,0.27859,0.26974,0.27187,0.26257,0.26677,0.28733,0.3158,0.2911,0.30567,0.26817,0.26087,0.25248
146021,Boita,0.21421,0.18165,0.27544,0.15681,0.13397,0.09168,0.14107,0.13613,0.1253,0.11539,0.11581,0.11366,0.14905,0.14562
146263,Municipiul Suceava,0.68056,0.69258,0.70892,0.70319,0.70225,0.70188,0.6925,0.69148,0.70084,0.69046,0.6882,0.68842,0.69586,0.69204
146584,Oras Gura Humorului,0.59274,0.57157,0.57405,0.57624,0.56324,0.56841,0.5586,0.55119,0.565,0.57065,0.56498,0.56294,0.55876,0.55777
146628,Municipiul Radauti,0.58767,0.59849,0.60197,0.59613,0.59791,0.59578,0.58563,0.6087,0.59783,0.60405,0.59773,0.60197,0.60132,0.59616
146744,Municipiul Vatra Dornei,0.51014,0.52596,0.5512,0.5533,0.58003,0.57594,0.57498,0.57558,0.5687,0.5706,0.55406,0.55587,0.55449,0.55218
146860,Arbore,0.39023,0.38766,0.37276,0.39132,0.3569,0.3661,0.34869,0.38348,0.36265,0.3967,0.3675,0.37664,0.35332,0.36208
146904,Baia,0.34468,0.33509,0.33217,0.32948,0.3154,0.29581,0.33543,0.28263,0.29558,0.29977,0.27774,0.25522,0.26486,0.28615
146931,Oras Milisauti,0.33803,0.3455,0.37139,0.39875,0.39378,0.40554,0.40597,0.38736,0.32982,0.31119,0.3222,0.32062,0.3573,0.31953
147134,Bosanci,0.38595,0.38652,0.36108,0.35485,0.32022,0.30398,0.25162,0.25421,0.24625,0.23322,0.22935,0.23875,0.23748,0.23513
147161,Botosana,0.2607,0.27869,0.31368,0.26437,0.28285,0.22701,0.24164,0.18446,0.2214,0.21689,0.2565,0.23922,0.22111,0.22039
147786,Cornu Luncii,0.40415,0.40464,0.39788,0.40027,0.41188,0.4314,0.4412,0.41458,0.43859,0.43653,0.42272,0.40557,0.39019,0.3863
148097,Dolhesti,0.2992,0.32692,0.32077,0.26526,0.30916,0.26813,0.26758,0.29314,0.27776,0.22544,0.22964,0.21117,0.19336,0.24514
148872,Galanesti,0.30332,0.30756,0.30074,0.34292,0.34334,0.34074,0.33244,0.37433,0.35659,0.37792,0.38473,0.39749,0.35671,0.33201
148970,Granicesti,0.26255,0.20843,0.2715,0.2298,0.30552,0.26433,0.29234,0.26846,0.24122,0.17939,0.24076,0.22737,0.2151,0.23244
149833,Patrauti,0.34702,0.34166,0.36613,0.36483,0.34376,0.32549,0.34609,0.36678,0.3851,0.39391,0.40292,0.42527,0.29275,0.33654
150356,Stulpicani,0.34416,0.32441,0.30502,0.29511,0.28611,0.25107,0.26576,0.26896,0.26917,0.26129,0.26355,0.28888,0.30172,0.28473
151344,Zvoristea,0.31672,0.30422,0.29511,0.30072,0.30047,0.3049,0.31725,0.3103,0.31171,0.26717,0.25954,0.30313,0.28945,0.28163
151442,Iaslovat,0.20785,0.20293,0.20539,0.21988,0.17753,0.14137,0.15161,0.14239,0.13046,0.12959,0.13127,0.13925,0.13507,0.15609
151488,Fantana Mare,0.33617,0.35706,0.33097,0.33353,0.34338,0.36535,0.37304,0.39766,0.40028,0.42225,0.4253,0.4012,0.38817,0.37027
151512,Hantesti,0.24575,0.29461,0.27269,0.25587,0.24838,0.29518,0.32734,0.32938,0.33857,0.30017,0.27514,0.23508,0.27081,0.23306
151549,Hartop,0.21142,0.26456,0.1031,0.17469,0.16031,0.16949,0.23419,0.20266,0.16408,0.15523,0.21153,0.22303,0.22783,0.16848
151763,Lita,0.14817,0.17955,0.2379,0.23162,0.23882,0.25637,0.21935,0.23069,0.15514,0.15016,0.16006,0.14587,0.14176,0.16219
151996,Balaci,0.15652,0.14583,0.24087,0.2224,0.24387,0.22792,0.22219,0.24625,0.27502,0.25232,0.26924,0.24421,0.19938,0.18339
152083,Blejesti,0.33071,0.33015,0.35866,0.35273,0.32323,0.28616,0.3075,0.28829,0.29906,0.29172,0.2574,0.26303,0.25713,0.25896
152662,Crangu,0.2222,0.15889,0.1805,0.20424,0.26151,0.28261,0.2573,0.2458,0.22863,0.16344,0.22629,0.22188,0.22315,0.22071
152760,Dobrotesti,0.27695,0.25539,0.26483,0.26661,0.30356,0.30567,0.27453,0.27636,0.29391,0.2452,0.2791,0.29778,0.28865,0.25936
152797,Dracsenei,0.0,0.0,0.1565,0.18394,0.10805,0.10799,0.16836,0.04468,0.03342,0.09378,0.15507,0.13399,0.11371,0.08584
153507,Orbeasca,0.38788,0.4009,0.38211,0.39923,0.40554,0.39945,0.41286,0.40297,0.38402,0.35153,0.38419,0.37709,0.37887,0.37544
153589,Pietrosani,0.18885,0.19466,0.2304,0.26726,0.27627,0.21902,0.26091,0.21302,0.23475,0.17088,0.15661,0.1309,0.19185,0.20571
153909,Rasmiresti,0.14918,0.08243,0.06391,0.03643,0.0,0.07387,0.0,0.0,0.05869,0.13223,0.15627,0.11461,0.11461,0.05434
154282,Silistea-Gumesti,0.12397,0.18875,0.14856,0.31241,0.31217,0.27997,0.27107,0.26197,0.24409,0.19125,0.12316,0.12493,0.18778,0.19085
154344,Slobozia Mandra,0.11825,0.10207,0.22303,0.17287,0.17524,0.19129,0.17057,0.20751,0.20514,0.20169,0.18005,0.20577,0.23489,0.15316
154665,Tatarastii De Sus,0.31145,0.27329,0.3365,0.30571,0.30722,0.29958,0.34296,0.32555,0.30307,0.24667,0.24787,0.2785,0.27536,0.27482
154736,Traian,0.18847,0.14787,0.14601,0.10768,0.10491,0.0,0.09917,0.07018,0.16988,0.08253,0.0,0.05435,0.14303,0.09614
154978,Zambreasca,0.24309,0.21279,0.26097,0.15146,0.17402,0.20233,0.23404,0.25049,0.21245,0.21093,0.20428,0.23476,0.21663,0.20032
155127,Frasinet,0.25153,0.18342,0.30098,0.31919,0.32953,0.30534,0.3258,0.31527,0.3012,0.31217,0.31568,0.31725,0.29652,0.29108
155154,Uda-Clocociov,0.19207,0.19697,0.17907,0.1825,0.21279,0.23434,0.20793,0.21267,0.19673,0.2263,0.20879,0.14293,0.14895,0.17369
155243,Municipiul Timisoara,0.74639,0.69751,0.75168,0.74854,0.74621,0.74216,0.72936,0.71988,0.70461,0.69653,0.68807,0.68533,0.69254,0.69087
155289,Ghiroda,0.54648,0.5461,0.53702,0.56533,0.51086,0.48726,0.49172,0.47041,0.42869,0.42143,0.41279,0.42252,0.42225,0.42113
155760,Becicherecu Mic,0.41797,0.44656,0.44704,0.44792,0.4447,0.44228,0.45158,0.47053,0.47613,0.40573,0.44146,0.44702,0.42087,0.42208
155911,Biled,0.37907,0.38607,0.33606,0.345,0.39003,0.3863,0.37303,0.40182,0.35937,0.38181,0.37247,0.36244,0.37517,0.33379
156106,Boldur,0.34951,0.36012,0.36653,0.41575,0.42568,0.39892,0.36132,0.34269,0.3075,0.29044,0.33989,0.36345,0.35646,0.34843
156213,Carpinis,0.32452,0.30688,0.28274,0.317,0.30034,0.30851,0.32118,0.3101,0.29387,0.28604,0.30699,0.32096,0.33246,0.28769
156473,Costeiu,0.40102,0.40283,0.38129,0.3566,0.34324,0.36968,0.37035,0.38121,0.36519,0.38223,0.43101,0.45975,0.46294,0.37893
156767,Dumbrava,0.32035,0.35559,0.3893,0.36359,0.40315,0.38434,0.38035,0.36964,0.37113,0.366,0.38851,0.3276,0.34383,0.35889
157193,Ghizela,0.2704,0.28266,0.26043,0.26595,0.26313,0.27019,0.2713,0.28921,0.2394,0.23028,0.26154,0.30216,0.30788,0.2536
157424,Jebel,0.40936,0.41581,0.42471,0.36928,0.41055,0.39108,0.41151,0.41638,0.40441,0.4012,0.40919,0.42323,0.41616,0.4062
158396,Remetea Mare,0.38564,0.34953,0.38112,0.36569,0.38387,0.35622,0.33601,0.36946,0.39686,0.38065,0.36934,0.35533,0.34352,0.36201
158449,Sacosu Turcesc,0.44469,0.44615,0.40879,0.43257,0.44445,0.46866,0.4388,0.50234,0.51662,0.50957,0.51637,0.49758,0.47791,0.45044
158653,Sanandrei,0.38048,0.33572,0.40325,0.46731,0.51264,0.54771,0.54812,0.54252,0.43834,0.42562,0.38991,0.41565,0.43246,0.44339
158804,Stiuca,0.20183,0.20815,0.15753,0.16079,0.2336,0.2556,0.29525,0.21001,0.14694,0.13059,0.10975,0.12683,0.14796,0.17144
158859,Teremia Mare,0.34053,0.31931,0.3169,0.3332,0.35067,0.36786,0.33286,0.36219,0.37998,0.36934,0.37215,0.35292,0.3344,0.33734
159142,Uivar,0.29113,0.25233,0.28363,0.29672,0.29568,0.24251,0.24964,0.2786,0.25979,0.27265,0.29274,0.28247,0.27692,0.26913
159213,Varias,0.39388,0.42053,0.43195,0.44815,0.46296,0.44632,0.42677,0.42089,0.45583,0.471,0.47771,0.44839,0.43709,0.42159
159375,Checea,0.30011,0.30289,0.29495,0.24807,0.25803,0.25126,0.24565,0.24006,0.24719,0.25445,0.23416,0.22941,0.21099,0.22577
159419,Gottlob,0.13891,0.24362,0.2292,0.29947,0.32542,0.32309,0.36494,0.35675,0.3633,0.34935,0.30247,0.23706,0.22356,0.21302
159650,Oras Babadag,0.41256,0.4189,0.4472,0.43319,0.4273,0.42748,0.40698,0.40523,0.38974,0.40133,0.38297,0.39286,0.41731,0.38536
159883,C.a. Rosetti,0.19037,0.15777,0.15762,0.18776,0.18254,0.21439,0.18857,0.22753,0.23697,0.24322,0.29287,0.24496,0.2459,0.21304
160092,Ceamurlia De Jos,0.24073,0.2382,0.25192,0.27914,0.27812,0.29617,0.2986,0.28243,0.2877,0.29758,0.29173,0.24472,0.23932,0.25941
160172,Chilia Veche,0.16435,0.17732,0.21648,0.22413,0.25461,0.23924,0.24915,0.24937,0.24998,0.28306,0.24688,0.22601,0.21233,0.22748
160458,Grindu,0.27042,0.26919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160877,Mihail Kogalniceanu,0.14203,0.19287,0.25572,0.236,0.24798,0.26327,0.25604,0.27359,0.29198,0.3113,0.30142,0.30068,0.29145,0.24782
161053,Nufaru,0.35321,0.34544,0.38479,0.3781,0.41315,0.3813,0.40295,0.38724,0.36518,0.36003,0.37958,0.32885,0.32186,0.36869
161151,Peceneaga,0.25336,0.23298,0.25215,0.25227,0.23263,0.2157,0.20221,0.1977,0.2261,0.22361,0.24583,0.23853,0.22462,0.18845
161286,Smardan,0.16415,0.18736,0.20855,0.2128,0.19534,0.19147,0.1854,0.18297,0.21509,0.18902,0.1977,0.18528,0.2005,0.19247
162194,Banca,0.23263,0.22982,0.30033,0.24994,0.22828,0.13748,0.10553,0.10752,0.09315,0.1368,0.13185,0.13212,0.14826,0.15144
162498,Berezeni,0.25561,0.225,0.31161,0.29059,0.27564,0.26917,0.26346,0.23558,0.23549,0.25257,0.23648,0.23694,0.22567,0.2417
163137,Costesti,0.24311,0.25329,0.24813,0.22539,0.22663,0.24748,0.2449,0.2537,0.21658,0.18809,0.19502,0.22737,0.21167,0.21391
163734,Dumesti,0.21132,0.20883,0.19471,0.18004,0.16769,0.1625,0.16765,0.2331,0.26976,0.22244,0.27318,0.24463,0.21644,0.19266
164133,Grivita,0.36525,0.36944,0.37143,0.41252,0.39627,0.42682,0.41626,0.37813,0.41277,0.3885,0.34819,0.35738,0.35229,0.34247
164543,Ivesti,0.26853,0.27178,0.27854,0.30814,0.27689,0.29218,0.31627,0.28478,0.30581,0.32063,0.32635,0.32344,0.31894,0.27576
164598,Laza,0.28341,0.30473,0.33029,0.2737,0.29657,0.33239,0.33024,0.31439,0.34291,0.33968,0.30385,0.2855,0.30615,0.3059
164749,Lunca Banului,0.27018,0.27206,0.3066,0.33597,0.32216,0.32671,0.30099,0.30863,0.2994,0.31411,0.31046,0.32857,0.34355,0.30579
164892,Miclesti,0.22888,0.21246,0.15321,0.12554,0.19889,0.21537,0.21281,0.20129,0.21814,0.24063,0.25959,0.21563,0.21313,0.20659
166315,Tatarani,0.21013,0.25234,0.25026,0.24146,0.20259,0.2314,0.07796,0.14886,0.12489,0.19688,0.20753,0.20793,0.21815,0.18856
167035,Vutcani,0.19354,0.23616,0.23597,0.25,0.20459,0.23336,0.2302,0.2463,0.24745,0.26468,0.10032,0.10061,0.09829,0.09969
167295,Feresti,0.18608,0.18183,0.19183,0.19762,0.22445,0.20109,0.22224,0.2244,0.22979,0.21133,0.29461,0.25518,0.24952,0.19797
167696,Oras Baile Olanesti,0.3768,0.35701,0.38174,0.37146,0.33119,0.35557,0.35657,0.33401,0.32997,0.32153,0.30727,0.2908,0.29249,0.30436
168041,Oras Horezu,0.51469,0.51784,0.52524,0.52021,0.52103,0.50144,0.51533,0.51497,0.49454,0.49142,0.4993,0.49952,0.49384,0.48704
168675,Berislavesti,0.28487,0.29176,0.30813,0.30125,0.27394,0.2875,0.30605,0.27339,0.25846,0.27552,0.26813,0.26219,0.25821,0.26235
168791,Budesti,0.45601,0.43383,0.40721,0.3975,0.43285,0.39977,0.41575,0.43241,0.42161,0.40429,0.39504,0.3788,0.36453,0.37831
171209,Madulari,0.10791,0.17953,0.23286,0.22988,0.24719,0.25135,0.27322,0.26266,0.25418,0.24185,0.16518,0.17312,0.17189,0.17034
171628,Nicolae Balcescu,0.31229,0.26092,0.30421,0.34916,0.26695,0.26111,0.31725,0.31234,0.27946,0.23285,0.27959,0.27068,0.23454,0.25907
171879,Orlesti,0.28081,0.28806,0.31299,0.29784,0.21828,0.23385,0.26898,0.24712,0.24758,0.2751,0.26776,0.26937,0.25008,0.2572
172082,Pausesti-Maglasi,0.40764,0.38673,0.43694,0.43397,0.40858,0.37003,0.39487,0.33587,0.33447,0.34461,0.35071,0.35308,0.35821,0.3682
172457,Prundeni,0.32815,0.30689,0.34347,0.34406,0.3684,0.3609,0.33048,0.24679,0.25186,0.27136,0.28104,0.26863,0.27708,0.24876
173230,Stoenesti,0.32458,0.32527,0.27752,0.23011,0.22412,0.24313,0.27267,0.31872,0.30771,0.31604,0.26831,0.25898,0.27253,0.27757
173533,Stroesti,0.3092,0.28667,0.31486,0.29639,0.32244,0.31893,0.29476,0.27554,0.27675,0.24133,0.22782,0.22592,0.20873,0.23003
173597,Sutesti,0.31553,0.32643,0.3454,0.35456,0.34478,0.3176,0.34604,0.32343,0.33289,0.33431,0.32921,0.34314,0.32782,0.32498
