Code,Localitate,Romanian,Hungarians,Romany,Ukrainians,Germans,Turks,Russians_Lippovans,Tatars,Serbs,Slovaks,Bulgarians,Croats,Greeks,Italians,Jews,Czechs,Poles,Chinese,Armenians,Csango,Macedonians,Another
1017,Municipiul Alba Iulia,95.91667958856671,1.7401492048724179,1.927947485398253,0.006891680019296704,0.19813580055478025,0.022397960062714287,0.015506280043417585,0.0,0.0,0.0,0.00861460002412088,0.005168760014472528,0.010337520028945056,0.06547096018331869,0.032735480091659344,0.0,0.00861460002412088,0.006891680019296704,0.0,0.012060440033769233,0.0,0.022397960062714287
1071,Ciugud,99.35810810810811,0.33783783783783783,0.30405405405405406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1151,Oras Abrud,98.86483077569898,0.6096279167542569,0.4624763506411604,0.0,0.06306495690561278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1213,Municipiul Aiud,79.70946358892388,15.814959334304922,4.372149875417235,0.0,0.07051854637769733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014103709275539467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018804945700719288
1348,Municipiul Blaj,84.08499114675554,6.790959275075513,8.884491198833455,0.0,0.23955837933548588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1455,Oras Campeni,97.03129570049722,0.0,2.968704299502779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1696,Oras Cugir,95.41639443132131,0.9398401769110921,3.377393576921144,0.015077649896969393,0.2010353319595919,0.0,0.0,0.0,0.0,0.03518118309292858,0.0,0.0,0.0,0.0,0.0,0.015077649896969393,0.0,0.0,0.0,0.0,0.0,0.0
1794,Oras Ocna Mures,83.53423534235343,9.35629356293563,7.0520705207052075,0.0,0.05740057400574006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1874,Municipiul Sebes,93.78240508446228,0.46830573674527515,4.624519150359592,0.0,1.066231811339689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04599431343033952,0.0,0.0,0.0,0.012543903662819869,0.0,0.0,0.0,0.0
1936,Oras Zlatna,94.66704288939052,0.42325056433408575,4.853273137697517,0.0,0.056433408577878104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2130,Albac,98.31683168316832,0.0,1.683168316831683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2309,Almasu Mare,99.5253164556962,0.0,0.47468354430379744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2381,Arieseni,99.8264893001735,0.0,0.0,0.0,0.1735106998264893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2577,Avram Iancu,89.54372623574145,0.0,10.456273764258555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2915,Oras Baia De Aries,99.49569860575497,0.5043013942450312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2988,Berghin,93.50577875619152,0.7154650522839846,4.45789763346175,0.0,1.3208585580627408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3039,Bistra,99.42948425376541,0.0,0.5705157462345961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3397,Blandiana,98.1797497155859,0.0,1.8202502844141069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3459,Bucium,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3761,Cenade,85.12486427795874,0.43431053203040176,11.292073832790445,0.0,3.1487513572204127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3805,Cergau,87.36915561758549,0.0,12.630844382414516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3841,Ceru-Bacainti,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3958,Cetatea De Balta,48.751357220412594,17.770539268910603,33.00760043431053,0.0,0.47050307636626854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4008,Ciuruleasa,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4106,Calnic,74.2319749216301,0.2507836990595611,25.517241379310345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4142,Cricau,98.25992387166939,0.21750951604132682,1.5225666122892876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4188,Craciunelu De Jos,96.14978902953587,3.059071729957806,0.7911392405063291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4240,Daia Romana,99.7405485544848,0.0,0.25945144551519644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4268,Dostat,97.5108225108225,0.0,2.4891774891774894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4302,Farau,72.3841059602649,23.04635761589404,4.569536423841059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4366,Galda De Jos,92.82418089524688,6.87586525149977,0.2999538532533456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4482,Garbova,89.61169944528493,0.15128593040847202,8.018154311649017,0.0,2.2188603126575894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4525,Garda De Sus,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4703,Hoparta,81.3528336380256,0.7312614259597806,17.915904936014627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4767,Horea,96.49375600384246,0.0,3.506243996157541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4927,Ighiu,96.82013911891354,0.44716793640278235,2.73269294468367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4981,Intregalde,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5103,Jidvei,72.59475218658892,2.152949091724602,24.01883830455259,0.0,1.2334604171338865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5167,Livezile,99.05741216795201,0.4284490145672665,0.5141388174807198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5210,Lopadea Noua,46.84385382059801,52.82392026578073,0.33222591362126247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5309,Lunca Muresului,62.441113490364025,25.524625267665954,12.034261241970022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5336,Lupsa,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5577,Metes,99.49892627057982,0.2863278453829635,0.2147458840372226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5700,Mihalt,98.54729729729729,0.20270270270270271,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5755,Miraslau,67.6890534108937,28.133262823902697,4.177683765203596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5826,Mogos,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6048,Noslac,81.16308470290771,14.538558786346396,4.298356510745891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6119,Ocolis,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6164,Ohaba,97.36477115117891,0.0,2.635228848821082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6217,Pianu,99.30371352785146,0.09946949602122016,0.33156498673740054,0.0,0.26525198938992045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6271,Poiana Vadului,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6397,Ponor,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6468,Posaga,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6547,Radesti,78.84283246977547,18.65284974093264,2.5043177892918824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6592,Rametea,13.188798554652212,86.54019873532069,0.27100271002710025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6627,Ramet,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6761,Rosia Montana,86.81659557968204,0.23264831329972857,12.950756107018224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6930,Rosia De Secas,94.44816053511705,0.4682274247491639,4.882943143812709,0.0,0.20066889632107024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6976,Salciua,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7044,Salistea,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7099,Sasciori,99.31519192647323,0.1261488556496666,0.5586592178770949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7197,Scarisoara,84.28217821782178,0.0,15.717821782178218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7348,Sancel,94.45166883398353,0.3034243606415258,5.244906805374946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7384,Santimbru,97.50378214826021,0.794251134644478,1.70196671709531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7446,Sohodol,97.56387403446227,0.0,2.4361259655377303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7767,Stremt,99.48957890259464,0.5104210974053595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7810,Sibot,96.71052631578948,0.0,3.289473684210526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7865,Sona,70.13853258081068,23.858388917393537,5.720882503848127,0.0,0.2821959979476655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7945,Spring,95.71678321678321,0.17482517482517482,3.5839160839160837,0.0,0.5244755244755245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8014,Sugag,99.69650986342944,0.30349013657056145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8096,Oras Teius,87.83359497645212,4.065934065934066,8.021978021978022,0.0,0.07849293563579278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8158,Unirea,73.15569257872716,11.010790574763268,15.767452103061,0.06606474344857961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8229,Vadu Motilor,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8354,Valea Lunga,93.10710498409333,2.3329798515376456,4.029692470837752,0.0,0.5302226935312832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8425,Vidra,99.81389578163771,0.0,0.18610421836228289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8826,Vintu De Jos,96.99411892833805,1.001960357220649,1.7643214985841864,0.0,0.08712698758440426,0.0653452406883032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08712698758440426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9019,Cut,98.40075258701788,0.0,1.5992474129821261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9026,Bucerdea Granoasa,66.68213457076565,19.25754060324826,14.06032482598608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9262,Municipiul Arad,85.76121548095678,10.536905861821168,1.7301440646066455,0.04174793826780276,0.8616500701502241,0.012319063751154912,0.009581494028676044,0.0,0.29086678301337987,0.22584950210450672,0.12319063751154913,0.0027375697224788693,0.004790747014338022,0.1580946514731547,0.06843924306197173,0.02806008965540841,0.019162988057352087,0.014372241043014064,0.004106354583718304,0.009581494028676044,0.0,0.09718372514799986
9280,Fantanele,86.63719823189392,7.990479428765726,0.5780346820809249,0.20401224073444407,0.7480448826929615,0.0,0.0,0.0,0.0,3.5362121727303637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3060183611016661
9333,Livada,89.66131907308377,8.591800356506239,0.28520499108734404,0.0,1.0338680926916222,0.0,0.0,0.0,0.0,0.14260249554367202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28520499108734404
9360,Sofronea,66.1711530735235,33.587786259541986,0.0,0.0,0.24106066693451186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9397,Vladimirescu,95.49459351221466,2.122547056467761,0.5206247496996396,0.08009611533840609,1.2815378454144974,0.0500600720865038,0.0,0.0,0.08009611533840609,0.22026431718061673,0.060072086503804564,0.0,0.0,0.030036043251902282,0.030036043251902282,0.0,0.0,0.0,0.0,0.0,0.0,0.030036043251902282
9459,Oras Chisineu-Cris,73.67578385590393,19.25283522348232,6.230820547031354,0.0,0.4536357571714476,0.0,0.0,0.0,0.0400266844563042,0.3068712474983322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0400266844563042
9495,Oras Curtici,87.02064896755162,3.0678466076696167,9.52802359882006,0.20648967551622419,0.13274336283185842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04424778761061947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9538,Oras Ineu,86.8121975919883,6.672667941937662,5.941262518285136,0.03375717339934736,0.3375717339934736,0.0,0.0,0.0,0.0,0.07876673793181051,0.0,0.0,0.0,0.04500956453246315,0.07876673793181051,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9574,Oras Lipova,94.03674540682415,2.9396325459317585,1.2913385826771653,0.2099737532808399,1.2913385826771653,0.0,0.0,0.0,0.0,0.10498687664041995,0.04199475065616798,0.031496062992125984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05249343832020997
9627,Oras Nadlac,46.30256844482077,2.5119954840530623,5.1510019757267855,0.4515946937623483,0.29635901778154106,0.07056167090036693,0.0,0.0,0.15523567598080723,44.86311035845329,0.0,0.0,0.0,0.0,0.0,0.1975726785210274,0.0,0.0,0.0,0.0,0.0,0.0
9654,Oras Pancota,78.60301967363124,6.923898124142138,11.117889278633521,0.9150526155253927,2.1961262772609427,0.0,0.0,0.0,0.0,0.2440140308067714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9690,Oras Sebis,90.88842252535852,2.273522210563134,6.593214410633088,0.0,0.0,0.0,0.0,0.0,0.05246589716684155,0.08744316194473592,0.0,0.0,0.0,0.1049317943336831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9743,Almas,98.18108326596605,0.0,1.8189167340339532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9798,Apateu,97.0358306188925,0.13029315960912052,2.8338762214983713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9832,Archis,94.53441295546558,0.0,5.465587044534413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9887,Bata,96.28924833491912,0.0,3.4253092293054235,0.285442435775452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9930,Beliu,91.28239649949512,1.6492763379333557,3.971726691349714,2.9619656681252104,0.13463480309660047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10006,Birchis,90.56393076493579,0.0,8.93355667225014,0.5025125628140703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10051,Barsa,97.38636363636364,0.625,1.9886363636363635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10104,Barzava,97.8110599078341,0.38402457757296465,0.8064516129032258,0.8064516129032258,0.19201228878648233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10195,Bocsig,97.33246584255042,1.6590761223162005,1.0084580351333767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10239,Brazii,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10293,Buteni,99.09584086799276,0.4822182037371911,0.4219409282700422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10346,Carand,93.73737373737374,0.30303030303030304,5.959595959595959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10373,Cermei,87.26163234172388,5.034324942791762,7.055682684973303,0.41952707856598015,0.2288329519450801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10417,Chisindia,96.28482972136223,0.0,3.7151702786377707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10453,Conop,98.65864939870491,0.4162812210915819,0.9250693802035153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10514,Covasint,73.31967213114754,0.7786885245901639,25.69672131147541,0.0,0.20491803278688525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10532,Craiva,87.09319526627219,0.0,11.649408284023668,1.257396449704142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10649,Dezna,99.74489795918367,0.25510204081632654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10701,Dieci,98.28178694158076,0.0,1.7182130584192439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10765,Ususau,99.47447447447448,0.22522522522522523,0.0,0.3003003003003003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10827,Felnac,79.70703822793855,0.6430868167202572,13.39764201500536,0.0,0.3215434083601286,0.0,0.0,0.0,5.787781350482315,0.0,0.1429081814933905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10872,Ghioroc,83.01264431006047,15.36558548653106,0.5222649807586586,0.41231445849367787,0.4672897196261682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2199010445299615
10916,Graniceri,91.69758812615956,0.7421150278293135,6.539888682745826,0.0,1.0204081632653061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10943,Gurahont,97.71443246019517,0.2824858757062147,1.386748844375963,0.4879301489470981,0.12840267077555212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11058,Halmagiu,99.7841726618705,0.1079136690647482,0.1079136690647482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11174,Halmagel,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11236,Hasmas,97.53577106518283,0.0,2.46422893481717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11307,Ignesti,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11352,Iratosu,50.50727834142038,47.198941332157034,1.7203352448169387,0.0,0.30877812086457873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2646669607410675
11398,Macea,89.35935198821797,2.577319587628866,6.332842415316642,0.2025036818851252,1.527982326951399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11423,Misca,37.471846846846844,36.5990990990991,25.64752252252252,0.0,0.28153153153153154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11478,Moneasa,98.93992932862191,0.7067137809187279,0.0,0.0,0.35335689045936397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11502,Olari,56.287101996762004,29.951430113329735,8.904479222881813,0.32379924446842956,0.26983270372369134,0.0,0.0,0.0,0.0,4.263356718834323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
